"seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","log2FoldChange","padj","pvalue","peak_key","source_method"
"chr1",180768294,180768499,206,"*","Exon (ENSMUST00000193209.1/ENSMUST00000193209.1, exon 1 of 2)",1,180729857,180734494,4638,1,"170760","ENSMUST00000192420.1",38437,-7.62263977965495,0.0345485119385197,0.00237308291547203,"chr1:180768294:180768499","deseq2"
"chr1",180813242,180813393,152,"*","Promoter (<=1kb)",1,180803131,180813534,10404,2,"15078","ENSMUST00000159789.1",141,8.63644584274768,5.58154647832757e-05,9.20933651782652e-07,"chr1:180813242:180813393","deseq2"
"chr1",180848847,180849000,154,"*","Promoter (2-3kb)",1,180851127,180868113,16987,1,"208768","ENSMUST00000038091.7",-2127,-8.72169722585988,4.72483004375032e-05,7.51245143596384e-07,"chr1:180848847:180849000","deseq2"
"chr1",180936667,180936818,152,"*","Promoter (<=1kb)",1,180936871,180937810,940,1,"13590","ENSMUST00000132087.1",-53,-8.63756215970014,8.1075173339895e-05,1.43772473925797e-06,"chr1:180936667:180936818","deseq2"
"chr1",180991438,180991625,188,"*","Intron (ENSMUST00000154133.7/13849, intron 4 of 4)",1,180976210,180996170,19961,2,"13849","ENSMUST00000154133.7",4545,7.63511250756941,0.0269040007780227,0.00173459701752248,"chr1:180991438:180991625","deseq2"
"chr1",181179569,181179803,235,"*","Intron (ENSMUST00000162819.8/226757, intron 13 of 13)",1,181180407,181183739,3333,2,"226757","ENSMUST00000159290.1",3936,7.79682829753235,0.0207709932913595,0.00124345528686098,"chr1:181179569:181179803","deseq2"
"chr1",181230831,181231034,204,"*","Distal Intergenic",1,181173228,181212001,38774,2,"226757","ENSMUST00000237749.1",-18830,1.10794770891269,0.000700196037996081,1.98667804150006e-05,"chr1:181230831:181231034","deseq2"
"chr1",181245989,181246179,191,"*","Distal Intergenic",1,181173228,181212001,38774,2,"226757","ENSMUST00000237749.1",-33988,9.5924165966632,1.21353709702128e-07,1.95446735406495e-10,"chr1:181245989:181246179","deseq2"
"chr1",181257114,181257267,154,"*","Distal Intergenic",1,181173228,181212001,38774,2,"226757","ENSMUST00000237749.1",-45113,-9.27473372084727,6.73052897947415e-07,2.67537517902511e-09,"chr1:181257114:181257267","deseq2"
"chr1",181284381,181284546,166,"*","Distal Intergenic",1,181352628,181459909,107282,1,"72978","ENSMUST00000161880.7",-68082,8.11665800310698,0.00265428626404418,9.91790442619758e-05,"chr1:181284381:181284546","deseq2"
"chr1",184480634,184480889,256,"*","Distal Intergenic",1,184527841,184557691,29851,2,"73590","ENSMUST00000188766.1",76802,7.64425501721111,0.0278259395969181,0.00180834042475988,"chr1:184480634:184480889","deseq2"
"chr1",184846052,184846414,363,"*","Promoter (<=1kb)",1,184822375,184846451,24077,2,"67247","ENSMUST00000161821.3",37,1.26908726486527,0.0433305133551054,0.00316784546365518,"chr1:184846052:184846414","deseq2"
"chr1",185287012,185287449,438,"*","Promoter (<=1kb)",1,185285569,185288282,2714,2,"381314","ENSMUST00000131770.1",833,7.61096347409636,0.0297668100767635,0.00197583810764083,"chr1:185287012:185287449","deseq2"
"chr1",185454784,185454936,153,"*","Promoter (<=1kb)",1,185454848,185465760,10913,1,"226781","ENSMUST00000238198.1",0,8.99458141467123,2.75997745152059e-06,1.99470952688482e-08,"chr1:185454784:185454936","deseq2"
"chr1",185511111,185511576,466,"*","Distal Intergenic",1,185497388,185498017,630,1,"114668","ENSMUST00000192616.1",13723,7.79173002562504,0.0281921638872186,0.00184228412688858,"chr1:185511111:185511576","deseq2"
"chr1",188980173,188980539,367,"*","Promoter (1-2kb)",1,188978549,188981808,3260,2,"226823","ENSMUST00000193590.1",1269,1.09339572476116,0.00760440768990818,0.000357126385300066,"chr1:188980173:188980539","deseq2"
"chr1",189701098,189701258,161,"*","Distal Intergenic",1,189658725,189688086,29362,2,"108000","ENSMUST00000165962.1",-13012,8.39758722750537,0.000417808865152804,1.07569051693178e-05,"chr1:189701098:189701258","deseq2"
"chr1",189767274,189767494,221,"*","Intron (ENSMUST00000097442.8/19250, intron 1 of 18)",1,189786636,189851976,65341,1,"19250","ENSMUST00000128275.1",-19142,1.5205801673461,0.011433279035452,0.000585131576782236,"chr1:189767274:189767494","deseq2"
"chr1",189778526,189778680,155,"*","Intron (ENSMUST00000097442.8/19250, intron 1 of 18)",1,189786636,189851976,65341,1,"19250","ENSMUST00000128275.1",-7956,-8.08027840036695,0.00481039778409072,0.000201185316387654,"chr1:189778526:189778680","deseq2"
"chr1",189860230,189860384,155,"*","Promoter (2-3kb)",1,189862659,189863433,775,1,"19250","ENSMUST00000148129.1",-2275,8.27734846318521,0.00093541709839675,2.80633143029677e-05,"chr1:189860230:189860384","deseq2"
"chr1",190929090,190929309,220,"*","Promoter (<=1kb)",1,190928853,190938005,9153,1,"52477","ENSMUST00000134187.1",237,-8.89187197849112,2.36363654525073e-05,3.20335219274107e-07,"chr1:190929090:190929309","deseq2"
"chr1",191026447,191026654,208,"*","Promoter (<=1kb)",1,191005847,191026158,20312,2,"226844","ENSMUST00000085635.5",-289,-8.57328590421389,0.000146987464488107,2.95410427215881e-06,"chr1:191026447:191026654","deseq2"
"chr1",191062359,191062840,482,"*","Promoter (<=1kb)",1,191045838,191062904,17067,2,"68972","ENSMUST00000085633.11",64,1.97840110777383,3.29028673554106e-09,9.01988996293275e-13,"chr1:191062359:191062840","deseq2"
"chr1",191391452,191391604,153,"*","Intron (ENSMUST00000067976.8/226849, intron 1 of 12)",1,191384966,191396319,11354,2,"226849","ENSMUST00000194953.1",4715,8.17069193562762,0.00190741206297267,6.58754661032631e-05,"chr1:191391452:191391604","deseq2"
"chr1",191575841,191575995,155,"*","Promoter (<=1kb)",1,191575776,191583721,7946,1,"77065","ENSMUST00000192681.1",65,9.26018194866868,5.52536655136559e-07,2.04356317736077e-09,"chr1:191575841:191575995","deseq2"
"chr1",191853552,191853709,158,"*","Distal Intergenic",1,191827148,191829988,2841,1,"18005","ENSMUST00000136733.1",26404,9.26835445091998,5.48194366369942e-07,1.9846557230907e-09,"chr1:191853552:191853709","deseq2"
"chr1",191855248,191855493,246,"*","Distal Intergenic",1,191827148,191829988,2841,1,"18005","ENSMUST00000136733.1",28100,-8.90067514249086,2.11886268819677e-05,2.78449015993647e-07,"chr1:191855248:191855493","deseq2"
"chr1",191856243,191856577,335,"*","Distal Intergenic",1,191827148,191829988,2841,1,"18005","ENSMUST00000136733.1",29095,-8.70914383636239,0.00015442782080131,3.12215931715148e-06,"chr1:191856243:191856577","deseq2"
"chr1",191875115,191875287,173,"*","Distal Intergenic",1,191890233,191899256,9024,2,"98736","ENSMUST00000140401.1",23969,9.0500601983853,1.89329086899597e-06,1.19770028125186e-08,"chr1:191875115:191875287","deseq2"
"chr1",191875825,191875984,160,"*","Distal Intergenic",1,191890233,191899256,9024,2,"98736","ENSMUST00000140401.1",23272,8.79997522592374,1.22153876637874e-05,1.40854208819137e-07,"chr1:191875825:191875984","deseq2"
"chr1",191905972,191906122,151,"*","Promoter (<=1kb)",1,191906767,191913247,6481,1,"22782","ENSMUST00000044954.6",-645,8.55692049608872,9.95958367671456e-05,1.85318390694971e-06,"chr1:191905972:191906122","deseq2"
"chr1",192450467,192450827,361,"*","Intron (ENSMUST00000078470.11/16510, intron 10 of 10)",1,192434740,192510159,75420,1,"16510","ENSMUST00000151152.2",15727,7.94148509215294,0.0151776200158869,0.000837952579028512,"chr1:192450467:192450827","deseq2"
"chr1",192501903,192502063,161,"*","Intron (ENSMUST00000078470.11/16510, intron 10 of 10)",1,192434740,192510159,75420,1,"16510","ENSMUST00000151152.2",67163,7.52269844073411,0.0412674860767908,0.00296831545054866,"chr1:192501903:192502063","deseq2"
"chr1",193211223,193211535,313,"*","Intron (ENSMUST00000159273.2/ENSMUST00000159273.2, intron 1 of 1)",1,193207732,193325992,118261,1,"16780","ENSMUST00000192322.5",3491,-7.64427290232923,0.0439875248580732,0.00323698139750577,"chr1:193211223:193211535","deseq2"
"chr1",193576052,193576271,220,"*","Distal Intergenic",1,193507463,193507530,68,2,"387201","ENSMUST00000083599.1",-68522,-7.85796995786168,0.0155894901624524,0.000865682131697221,"chr1:193576052:193576271","deseq2"
"chr1",193664675,193665288,614,"*","Distal Intergenic",1,193507463,193507530,68,2,"387201","ENSMUST00000083599.1",-157145,-1.17291042899574,0.000383060359653704,9.64059268932965e-06,"chr1:193664675:193665288","deseq2"
"chr1",193667486,193667641,156,"*","Distal Intergenic",1,193507463,193507530,68,2,"387201","ENSMUST00000083599.1",-159956,8.13898042348419,0.00231803638945949,8.38011956096894e-05,"chr1:193667486:193667641","deseq2"
"chr1",193669235,193669454,220,"*","Distal Intergenic",1,193507463,193507530,68,2,"387201","ENSMUST00000083599.1",-161705,-9.08735612555367,3.76019101433563e-06,2.96626344929041e-08,"chr1:193669235:193669454","deseq2"
"chr1",193670804,193670981,178,"*","Distal Intergenic",1,193507463,193507530,68,2,"387201","ENSMUST00000083599.1",-163274,-8.44545977293577,0.000411457312452446,1.05111428573048e-05,"chr1:193670804:193670981","deseq2"
"chr1",194673077,194673555,479,"*","Intron (ENSMUST00000027952.11/18845, intron 3 of 31)",1,194644856,194660012,15157,1,"18845","ENSMUST00000125381.1",28221,-8.34139338910058,0.003727932764772,0.000149078986943851,"chr1:194673077:194673555","deseq2"
"chr1",194884906,194885278,373,"*","Distal Intergenic",1,194938819,194961279,22461,1,"12490","ENSMUST00000016638.7",-53541,-8.27504713392154,0.00153955575608487,5.11470677811799e-05,"chr1:194884906:194885278","deseq2"
"chr1",195018211,195018378,168,"*","Promoter (<=1kb)",1,195017398,195036929,19532,1,"320977","ENSMUST00000181273.6",813,8.0267647617081,0.00448625532119949,0.000185015275561161,"chr1:195018211:195018378","deseq2"
"chr1",195132164,195132322,159,"*","Promoter (<=1kb)",1,195114782,195131586,16805,2,"12946","ENSMUST00000191775.1",-578,-8.06340430337203,0.00514364286699723,0.000219617202511044,"chr1:195132164:195132322","deseq2"
"chr10",4002866,4003024,159,"*","Intron (ENSMUST00000117291.7/270685, intron 7 of 27)",10,4032280,4048951,16672,1,"270685","ENSMUST00000154517.1",-29256,-7.60440189411341,0.0368726110627229,0.00257884003012139,"chr10:4002866:4003024","deseq2"
"chr10",4135490,4135646,157,"*","Intron (ENSMUST00000117291.7/270685, intron 26 of 27)",10,4206426,4213114,6689,2,"102632515","ENSMUST00000213553.1",77468,-7.61018705904188,0.0359210822039942,0.00249875085664725,"chr10:4135490:4135646","deseq2"
"chr10",5823883,5824049,167,"*","Promoter (<=1kb)",10,5811887,5823910,12024,2,"108853","ENSMUST00000019908.8",0,-10.4378500042502,3.72169508393521e-09,1.10110794144491e-12,"chr10:5823883:5824049","deseq2"
"chr10",7681129,7681280,152,"*","Promoter (<=1kb)",10,7681214,7716460,35247,1,"16798","ENSMUST00000165952.8",0,-8.0453797623152,0.00561487920904644,0.000244932450376634,"chr10:7681129:7681280","deseq2"
"chr10",7726549,7726707,159,"*","Promoter (<=1kb)",10,7726008,7752749,26742,1,"23924","ENSMUST00000173400.7",541,-7.60489026924584,0.0382165122904748,0.00269453988998078,"chr10:7726549:7726707","deseq2"
"chr10",7792536,7792736,201,"*","Promoter (<=1kb)",10,7779303,7792800,13498,2,"215751","ENSMUST00000124447.1",64,7.92537495388583,0.00783302653696648,0.000370412974248736,"chr10:7792536:7792736","deseq2"
"chr10",11283817,11284025,209,"*","Promoter (2-3kb)",10,11281587,11295518,13932,1,"71865","ENSMUST00000070300.4",2230,8.60451790711202,0.000229845462865661,5.11488818725859e-06,"chr10:11283817:11284025","deseq2"
"chr10",11286491,11286646,156,"*","Intron (ENSMUST00000129456.7/71865, intron 1 of 2)",10,11281587,11295518,13932,1,"71865","ENSMUST00000070300.4",4904,8.26701542661928,0.00101124771816932,3.08927384818968e-05,"chr10:11286491:11286646","deseq2"
"chr10",12814278,12814454,177,"*","Promoter (<=1kb)",10,12720834,12813615,92782,2,"22288","ENSMUST00000217899.1",-663,7.92332370992563,0.0079493525086662,0.000377956878463954,"chr10:12814278:12814454","deseq2"
"chr10",12868179,12868406,228,"*","Promoter (<=1kb)",10,12720825,12868281,147457,2,"22288","ENSMUST00000219660.1",0,-7.8089769741472,0.0180923908726429,0.00104279624596198,"chr10:12868179:12868406","deseq2"
"chr10",12961804,12961956,153,"*","Promoter (2-3kb)",10,12941828,12964258,22431,2,"74732","ENSMUST00000219727.1",2302,-7.55377203902437,0.0438721586838571,0.00322398164302344,"chr10:12961804:12961956","deseq2"
"chr10",16363888,16364313,426,"*","Distal Intergenic",10,15791777,15807065,15289,1,"77538","ENSMUST00000218833.1",572111,-1.4926269255353,0.016134889988309,0.000905579499961827,"chr10:16363888:16364313","deseq2"
"chr10",16537631,16538200,570,"*","Distal Intergenic",10,16951295,16963180,11886,2,"100504235","ENSMUST00000208191.1",424980,-1.99420276746669,0.00717798471551662,0.000332426842903134,"chr10:16537631:16538200","deseq2"
"chr10",16600629,16600845,217,"*","Intron (ENSMUST00000217766.1/ENSMUST00000217766.1, intron 2 of 3)",10,16951295,16963180,11886,2,"100504235","ENSMUST00000208191.1",362335,-7.60539623803911,0.0409400882167895,0.00293766965564833,"chr10:16600629:16600845","deseq2"
"chr10",18022007,18022490,484,"*","Promoter (<=1kb)",10,18011524,18022878,11355,2,"73112","ENSMUST00000218994.1",388,-1.14582553265549,0.0383926663994323,0.00271146356375328,"chr10:18022007:18022490","deseq2"
"chr10",19024628,19024869,242,"*","Distal Intergenic",10,19008266,19015657,7392,2,"21929","ENSMUST00000122863.1",-8971,-7.79205741206792,0.023246098481453,0.00143782087754725,"chr10:19024628:19024869","deseq2"
"chr10",20136978,20137192,215,"*","Exon (ENSMUST00000095806.9/26408, exon 27 of 30)",10,20148471,20281522,133052,1,"17761","ENSMUST00000020173.15",-11279,-7.54121271275186,0.0452078553482171,0.00336163954786708,"chr10:20136978:20137192","deseq2"
"chr10",20348171,20348327,157,"*","Promoter (<=1kb)",10,20348007,20360895,12889,1,"71804","ENSMUST00000213374.1",164,-8.02178841229297,0.0064333693476456,0.000290667265822693,"chr10:20348171:20348327","deseq2"
"chr10",20883731,20883915,185,"*","Distal Intergenic",10,20952547,21080429,127883,1,"52906","ENSMUST00000105525.11",-68632,-7.96152787395445,0.00850928653147449,0.000410119472509856,"chr10:20883731:20883915","deseq2"
"chr10",20954526,20954725,200,"*","Promoter (1-2kb)",10,20952547,21080429,127883,1,"52906","ENSMUST00000105525.11",1979,7.76607072189836,0.0159851298677728,0.00089340347174976,"chr10:20954526:20954725","deseq2"
"chr10",23787798,23787961,164,"*","Promoter (<=1kb)",10,23785183,23787275,2093,2,"20042","ENSMUST00000218107.1",-523,7.57999447650298,0.0331083516147178,0.0022469319068945,"chr10:23787798:23787961","deseq2"
"chr10",26769903,26770110,208,"*","Promoter (2-3kb)",10,26772477,26918648,146172,1,"73910","ENSMUST00000039557.8",-2367,-7.78600334408053,0.0286559347982427,0.00188336552017103,"chr10:26769903:26770110","deseq2"
"chr10",29312513,29313615,1103,"*","Promoter (<=1kb)",10,29313166,29345560,32395,1,"52665","ENSMUST00000160399.7",0,-1.00477067328481,0.000768583935358293,2.23339048122619e-05,"chr10:29312513:29313615","deseq2"
"chr10",30618600,30618865,266,"*","Promoter (<=1kb)",10,30608141,30618479,10339,2,"66847","ENSMUST00000161074.7",-121,1.1656682695269,0.00167175448257348,5.63982622494164e-05,"chr10:30618600:30618865","deseq2"
"chr10",30720042,30720281,240,"*","Promoter (2-3kb)",10,30694165,30722705,28541,2,"211329","ENSMUST00000217398.1",2424,7.72806486444047,0.022721575408943,0.0013975919766659,"chr10:30720042:30720281","deseq2"
"chr10",31012883,31013241,359,"*","Intron (ENSMUST00000214464.1/ENSMUST00000214464.1, intron 3 of 4)",10,30832359,30842801,10443,2,"15214","ENSMUST00000019924.8",-170082,-7.84739526899667,0.0155452499102445,0.000861627404431437,"chr10:31012883:31013241","deseq2"
"chr10",34238543,34238850,308,"*","Distal Intergenic",10,34151393,34207715,56323,2,"212898","ENSMUST00000048010.8",-30828,-8.30298558573242,0.0023870917058432,8.69929591078299e-05,"chr10:34238543:34238850","deseq2"
"chr10",40149920,40150083,164,"*","Distal Intergenic",10,40132902,40142258,9357,2,"72472","ENSMUST00000217252.1",-7662,-8.89755927092497,8.74400368874945e-06,8.96518044808712e-08,"chr10:40149920:40150083","deseq2"
"chr10",40247210,40247403,194,"*","Promoter (<=1kb)",10,40223427,40247036,23610,2,"67239","ENSMUST00000183309.7",-174,7.59648555755401,0.0310501198736204,0.00207905197406166,"chr10:40247210:40247403","deseq2"
"chr10",40256610,40256765,156,"*","Promoter (<=1kb)",10,40249726,40257562,7837,2,"67371","ENSMUST00000216847.1",797,-7.80939109007482,0.0171462066614419,0.000975040861977655,"chr10:40256610:40256765","deseq2"
"chr10",40347826,40348005,180,"*","Promoter (1-2kb)",10,40349308,40483818,134511,1,"78334","ENSMUST00000044672.10",-1303,-8.9896868789825,4.21744391997373e-06,3.50139854788008e-08,"chr10:40347826:40348005","deseq2"
"chr10",41024953,41025121,169,"*","Distal Intergenic",10,41069977,41072285,2309,2,"140741","ENSMUST00000061796.7",47164,-7.92721435656574,0.00997997357441875,0.000496049059185964,"chr10:41024953:41025121","deseq2"
"chr10",41139997,41140152,156,"*","Distal Intergenic",10,41069977,41072285,2309,2,"140741","ENSMUST00000061796.7",-67712,-7.72611527208382,0.0283257519639558,0.00185530325577869,"chr10:41139997:41140152","deseq2"
"chr10",41241684,41241846,163,"*","Intron (ENSMUST00000043814.4/103199, intron 15 of 22)",10,41188172,41303260,115089,2,"103199","ENSMUST00000043814.4",61414,9.01442160509417,2.49278509679992e-06,1.70841092901562e-08,"chr10:41241684:41241846","deseq2"
"chr10",42018268,42018544,277,"*","Promoter (<=1kb)",10,41914990,42018436,103447,2,"213402","ENSMUST00000160262.8",0,-1.0452808064335,0.0155812297630818,0.00086468950916854,"chr10:42018268:42018544","deseq2"
"chr10",42091613,42091838,226,"*","Distal Intergenic",10,41916807,42018442,101636,2,"213402","ENSMUST00000161927.7",-73171,-7.54672898609639,0.0477061061643066,0.00359481632674754,"chr10:42091613:42091838","deseq2"
"chr10",42277350,42277501,152,"*","Promoter (<=1kb)",10,42247431,42276755,29325,2,"56484","ENSMUST00000105501.1",-595,-8.84399813647728,1.33976217218974e-05,1.57011449632105e-07,"chr10:42277350:42277501","deseq2"
"chr10",42504443,42504616,174,"*","Promoter (2-3kb)",10,42502290,42535381,33092,1,"54198","ENSMUST00000105499.1",2153,-8.63779688970945,9.09997471953447e-05,1.65269822714067e-06,"chr10:42504443:42504616","deseq2"
"chr10",42678485,42678740,256,"*","Promoter (<=1kb)",10,42678916,42702459,23544,1,"14628","ENSMUST00000040718.5",-176,7.9679675880014,0.00617752049396652,0.000275403209548546,"chr10:42678485:42678740","deseq2"
"chr10",43479712,43479868,157,"*","Promoter (<=1kb)",10,43479140,43515396,36257,1,"331623","ENSMUST00000040147.7",572,8.23343065507247,0.00131001321010158,4.22993841455441e-05,"chr10:43479712:43479868","deseq2"
"chr10",43580951,43581147,197,"*","Promoter (1-2kb)",10,43579935,43583127,3193,1,"12484","ENSMUST00000214476.1",1016,8.84960758570344,8.73138717196167e-06,8.93110278704895e-08,"chr10:43580951:43581147","deseq2"
"chr10",43626044,43626205,162,"*","Promoter (2-3kb)",10,43623747,43630806,7060,1,"414125","ENSMUST00000216735.1",2297,-9.27435893481546,6.63314817479754e-07,2.61393657192398e-09,"chr10:43626044:43626205","deseq2"
"chr10",43792180,43792454,275,"*","Distal Intergenic",10,43824200,43833280,9081,1,"71018","ENSMUST00000216740.1",-31746,1.15154951281007,0.00390145726326544,0.000157699131432931,"chr10:43792180:43792454","deseq2"
"chr10",43792703,43792938,236,"*","Distal Intergenic",10,43824200,43833280,9081,1,"71018","ENSMUST00000216740.1",-31262,9.2477917074067,5.96370108329846e-07,2.25816489233095e-09,"chr10:43792703:43792938","deseq2"
"chr10",44380584,44381013,430,"*","Distal Intergenic",10,44359676,44359768,93,1,"100316688","ENSMUST00000158635.1",20908,-8.4219142190507,0.00065931078136632,1.84808093603238e-05,"chr10:44380584:44381013","deseq2"
"chr10",45582605,45582779,175,"*","Intron (ENSMUST00000037044.12/209462, intron 1 of 23)",10,45578280,45605587,27308,1,"209462","ENSMUST00000136905.7",4325,7.99642971366133,0.00547638370495514,0.000237202056131699,"chr10:45582605:45582779","deseq2"
"chr10",51528924,51529507,584,"*","Intron (ENSMUST00000220221.1/ENSMUST00000220221.1, intron 2 of 2)",10,51495216,51496601,1386,1,"14728","ENSMUST00000218753.1",33708,-1.79779200858752,0.0389454387503472,0.0027542265974372,"chr10:51528924:51529507","deseq2"
"chr10",53229713,53230392,680,"*","Distal Intergenic",10,53235187,53260736,25550,1,"102639992","ENSMUST00000219101.1",-4795,-2.29101070010831,0.02722217852129,0.00176164085110789,"chr10:53229713:53230392","deseq2"
"chr10",53337544,53337704,161,"*","Promoter (<=1kb)",10,53337667,53344271,6605,1,"18821","ENSMUST00000219491.1",0,-7.82063576203771,0.0161607687773643,0.00090875769943133,"chr10:53337544:53337704","deseq2"
"chr10",54038668,54038888,221,"*","Intron (ENSMUST00000003843.15/17155, intron 2 of 12)",10,53907010,54075709,168700,2,"17155","ENSMUST00000105470.8",36821,-8.47009357133273,0.000536605182077126,1.4526448859451e-05,"chr10:54038668:54038888","deseq2"
"chr10",54040794,54040958,165,"*","Intron (ENSMUST00000003843.15/17155, intron 2 of 12)",10,53907010,54075709,168700,2,"17155","ENSMUST00000105470.8",34751,8.27602977086481,0.0010102743731269,3.08283844519661e-05,"chr10:54040794:54040958","deseq2"
"chr10",57531021,57531406,386,"*","Promoter (1-2kb)",10,57525231,57532409,7179,2,"56442","ENSMUST00000164400.1",1003,1.80674702449616,0.000321487520694888,7.70600602162509e-06,"chr10:57531021:57531406","deseq2"
"chr10",58290818,58291086,269,"*","Intron (ENSMUST00000057659.13/70297, intron 18 of 22)",10,58285927,58292768,6842,1,"70297","ENSMUST00000160636.1",4891,7.69846789421466,0.0284859958661275,0.00187027047304036,"chr10:58290818:58291086","deseq2"
"chr10",58451321,58451605,285,"*","Intron (ENSMUST00000219332.1/19386, intron 1 of 5)",10,58447195,58460973,13779,1,"19386","ENSMUST00000220131.1",4126,8.83523822246006,9.55572232922177e-06,1.02163466691243e-07,"chr10:58451321:58451605","deseq2"
"chr10",59289175,59289410,236,"*","Distal Intergenic",10,59323296,59373304,50009,1,"18451","ENSMUST00000009789.14",-33886,7.67097596868096,0.0247827284286714,0.00156428632795726,"chr10:59289175:59289410","deseq2"
"chr10",59293603,59293893,291,"*","Distal Intergenic",10,59323296,59373304,50009,1,"18451","ENSMUST00000009789.14",-29403,7.55865242000404,0.0392077673449006,0.00277843443396743,"chr10:59293603:59293893","deseq2"
"chr10",59347884,59348139,256,"*","Intron (ENSMUST00000009789.14/18451, intron 5 of 14)",10,59323368,59372251,48884,1,"18451","ENSMUST00000105466.2",24516,-7.74905620316109,0.0233182402050178,0.00144388109485024,"chr10:59347884:59348139","deseq2"
"chr10",59348260,59348486,227,"*","Exon (ENSMUST00000009789.14/18451, exon 6 of 15)",10,59323368,59372251,48884,1,"18451","ENSMUST00000105466.2",24892,-1.31062420933889,9.39349440624352e-09,4.1845430405608e-12,"chr10:59348260:59348486","deseq2"
"chr10",59363374,59363532,159,"*","Intron (ENSMUST00000009789.14/18451, intron 10 of 14)",10,59323368,59372251,48884,1,"18451","ENSMUST00000105466.2",40006,7.67040683681224,0.0260901294443349,0.00166916034173129,"chr10:59363374:59363532","deseq2"
"chr10",59814611,59814794,184,"*","Intron (ENSMUST00000165563.7/216001, intron 8 of 11)",10,59827221,59840367,13147,1,"216001","ENSMUST00000169842.1",-12427,-8.19892007957648,0.00236504789536833,8.60275281738537e-05,"chr10:59814611:59814794","deseq2"
"chr10",59919877,59920027,151,"*","Distal Intergenic",10,59949669,59951834,2166,2,"74747","ENSMUST00000020308.4",31807,-8.60688144071898,0.000122530242979639,2.37229803078887e-06,"chr10:59919877:59920027","deseq2"
"chr10",60443130,60443422,293,"*","Intron (ENSMUST00000073242.10/22295, intron 12 of 66)",10,60376772,60406453,29682,2,"22295","ENSMUST00000144462.7",-36677,-7.75327834392855,0.0314647705886549,0.00211097347329754,"chr10:60443130:60443422","deseq2"
"chr10",60530754,60530926,173,"*","Intron (ENSMUST00000073242.10/22295, intron 7 of 66)",10,60628480,60653033,24554,2,"22295","ENSMUST00000153677.1",122107,7.88559191851364,0.00945097178303267,0.000466192885519593,"chr10:60530754:60530926","deseq2"
"chr10",60760540,60760897,358,"*","Distal Intergenic",10,60720861,60752794,31934,2,"71279","ENSMUST00000144989.1",-7746,1.16731793696483,0.0282404818245435,0.00184592543751621,"chr10:60760540:60760897","deseq2"
"chr10",61123721,61123997,277,"*","Intron (ENSMUST00000122259.7/20397, intron 2 of 14)",10,61104195,61105477,1283,2,"20397","ENSMUST00000152316.1",-18244,-1.64602662766949,0.0153027976112781,0.000847140222428503,"chr10:61123721:61123997","deseq2"
"chr10",61465119,61465279,161,"*","Distal Intergenic",10,61475801,61582791,106991,1,"216011","ENSMUST00000049242.8",-10522,1.08008807807337,0.00845304680704602,0.000406575955028035,"chr10:61465119:61465279","deseq2"
"chr10",61534637,61534889,253,"*","Intron (ENSMUST00000049242.8/216011, intron 3 of 4)",10,61475801,61582791,106991,1,"216011","ENSMUST00000049242.8",58836,-1.84125329761217,0.00938830082715708,0.000462779773489778,"chr10:61534637:61534889","deseq2"
"chr10",61544919,61545071,153,"*","Intron (ENSMUST00000049242.8/216011, intron 3 of 4)",10,61595492,61628565,33074,1,"237362","ENSMUST00000020287.7",-50421,-7.5985972129456,0.0385000724041049,0.00272036834737477,"chr10:61544919:61545071","deseq2"
"chr10",62491831,62491980,150,"*","Distal Intergenic",10,62455277,62486805,31529,2,"30930","ENSMUST00000105447.10",-5026,-8.14139471526556,0.00322988941504487,0.000124804784670493,"chr10:62491831:62491980","deseq2"
"chr10",62601484,62601658,175,"*","Promoter (<=1kb)",10,62580251,62602281,22031,2,"56200","ENSMUST00000045866.8",623,-8.12432534449333,0.00353871382539889,0.000140238928778337,"chr10:62601484:62601658","deseq2"
"chr10",62793044,62793199,156,"*","Promoter (<=1kb)",10,62744462,62792286,47825,2,"67500","ENSMUST00000219527.1",-758,7.5651968793406,0.0351063726938426,0.00242042394791438,"chr10:62793044:62793199","deseq2"
"chr10",62980509,62980811,303,"*","Promoter (<=1kb)",10,62980293,63002219,21927,1,"70432","ENSMUST00000062600.7",216,-8.2335974236218,0.00438426415963137,0.000180433521998365,"chr10:62980509:62980811","deseq2"
"chr10",63243022,63243179,158,"*","Promoter (<=1kb)",10,63243810,63245716,1907,1,"67345","ENSMUST00000219856.1",-631,7.57999447650298,0.0331083516147178,0.0022469319068945,"chr10:63243022:63243179","deseq2"
"chr10",63338667,63338875,209,"*","Promoter (<=1kb)",10,63319007,63339032,20026,2,"93759","ENSMUST00000020257.12",157,-8.08714773702633,0.00784738075557452,0.000371508177187103,"chr10:63338667:63338875","deseq2"
"chr10",63339691,63339984,294,"*","Promoter (<=1kb)",10,63319058,63339035,19978,2,"93759","ENSMUST00000105442.2",-656,7.84429325880117,0.015144242070817,0.000834574058834214,"chr10:63339691:63339984","deseq2"
"chr10",63381526,63381901,376,"*","Promoter (<=1kb)",10,63319005,63381704,62700,2,"93759","ENSMUST00000120239.7",0,-8.4903404737057,0.000527286231808532,1.42335364884312e-05,"chr10:63381526:63381901","deseq2"
