"seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","log2FoldChange","padj","pvalue","peak_key","source_method"
"chr11",120854446,120854760,315,"*","Intron (ENSMUST00000056781.4/71276, intron 18 of 18)",11,120826542,120873671,47130,2,"71276","ENSMUST00000150640.1",18911,6.75723482844796,0.0224089854133214,0.00074909174419879,"chr11:120854446:120854760","limma_voom"
"chr11",120938094,120938261,168,"*","Distal Intergenic",11,120826529,120932872,106344,2,"71276","ENSMUST00000056781.4",-5222,7.83896373807943,0.0214782944073522,0.00012642995566324,"chr11:120938094:120938261","limma_voom"
"chr11",120938930,120939097,168,"*","Distal Intergenic",11,120826529,120932872,106344,2,"71276","ENSMUST00000056781.4",-6058,7.65355471084553,0.0214782944073522,0.000159496619203829,"chr11:120938930:120939097","limma_voom"
"chr11",120980184,120980343,160,"*","Intron (ENSMUST00000239115.1/104318, intron 2 of 8)",11,120963773,120971625,7853,2,"104318","ENSMUST00000141071.1",-8559,-7.01548575737785,0.0214782944073522,0.000516225501085382,"chr11:120980184:120980343","limma_voom"
"chr11",121203849,121204137,289,"*","Promoter (<=1kb)",11,121204433,121222655,18223,1,"238023","ENSMUST00000038831.14",-296,-7.32708978293147,0.0214782944073522,0.000369636819696854,"chr11:121203849:121204137","limma_voom"
"chr11",121204845,121205037,193,"*","Promoter (<=1kb)",11,121204801,121214834,10034,1,"238023","ENSMUST00000131009.1",44,-6.8663220499846,0.0214782944073522,0.000638614250841944,"chr11:121204845:121205037","limma_voom"
"chr11",121236979,121237250,272,"*","Promoter (<=1kb)",11,121237253,121255856,18604,1,"67608","ENSMUST00000103015.3",-3,1.03901164695489,0.0214782944073522,0.000519324920408156,"chr11:121236979:121237250","limma_voom"
"chr11",121239536,121239690,155,"*","Promoter (2-3kb)",11,121237253,121255856,18604,1,"67608","ENSMUST00000103015.3",2283,-7.7432191919713,0.0214782944073522,0.000208129769588364,"chr11:121239536:121239690","limma_voom"
"chr11",121290024,121290309,286,"*","Promoter (<=1kb)",11,121290744,121297089,6346,1,"68837","ENSMUST00000153579.1",-435,6.84397911246674,0.0214782944073522,0.000554185673894105,"chr11:121290024:121290309","limma_voom"
"chr11",121434521,121434670,150,"*","Promoter (<=1kb)",11,121434913,121450491,15579,1,"63828","ENSMUST00000026175.8",-243,-8.07151867058885,0.0214782944073522,0.000131243984594286,"chr11:121434521:121434670","limma_voom"
"chr11",121550244,121550407,164,"*","Promoter (<=1kb)",11,121550111,121590383,40273,1,"108903","ENSMUST00000147470.1",133,-7.3083413878292,0.0214782944073522,0.000360364051281989,"chr11:121550244:121550407","limma_voom"
"chr11",121559889,121560051,163,"*","Intron (ENSMUST00000103013.9/108903, intron 16 of 38)",11,121550111,121590383,40273,1,"108903","ENSMUST00000147470.1",9778,-7.34712227697162,0.0214782944073522,0.000341420892710864,"chr11:121559889:121560051","limma_voom"
"chr11",121605202,121605362,161,"*","Exon (ENSMUST00000103013.9/108903, exon 34 of 39)",11,121601705,121617163,15459,1,"108903","ENSMUST00000151666.1",3497,5.99257860950388,0.0486275521868835,0.00303784247476521,"chr11:121605202:121605362","limma_voom"
"chr12",3253712,3253873,162,"*","Intron (ENSMUST00000021001.9/19325, intron 3 of 5)",12,3236611,3249999,13389,1,"74173","ENSMUST00000049684.6",17101,6.57248393501165,0.0224089854133214,0.000749373341423279,"chr12:3253712:3253873","limma_voom"
"chr12",3283823,3284187,365,"*","Intron (ENSMUST00000021001.9/19325, intron 1 of 5)",12,3247428,3309969,62542,2,"19325","ENSMUST00000021001.9",25782,8.41638132877606,0.0214782944073522,7.79029821326308e-05,"chr12:3283823:3284187","limma_voom"
"chr12",3291927,3292114,188,"*","Intron (ENSMUST00000021001.9/19325, intron 1 of 5)",12,3247428,3309969,62542,2,"19325","ENSMUST00000021001.9",17855,-6.90658469826703,0.0214782944073522,0.000592523150657705,"chr12:3291927:3292114","limma_voom"
"chr12",3304060,3304230,171,"*","Intron (ENSMUST00000021001.9/19325, intron 1 of 5)",12,3247428,3309969,62542,2,"19325","ENSMUST00000021001.9",5739,6.63662900270883,0.0214782944073522,0.000630103298573732,"chr12:3304060:3304230","limma_voom"
"chr12",3426457,3426653,197,"*","Promoter (<=1kb)",12,3406706,3426714,20009,2,"100043040","ENSMUST00000179637.2",61,7.12336674979252,0.0214782944073522,0.000319745435945429,"chr12:3426457:3426653","limma_voom"
"chr12",4083074,4083330,257,"*","Promoter (<=1kb)",12,4082629,4109204,26576,1,"217378","ENSMUST00000219923.1",445,-6.61787506318518,0.0367873352648602,0.00195554282916947,"chr12:4083074:4083330","limma_voom"
"chr12",8326871,8327096,226,"*","Intron (ENSMUST00000020927.9/58240, intron 4 of 6)",12,8317611,8324033,6423,1,"58240","ENSMUST00000220300.1",9260,6.33264696353169,0.0263756989848795,0.00110750762069535,"chr12:8326871:8327096","limma_voom"
"chr12",8674998,8675261,264,"*","Promoter (<=1kb)",12,8674765,8713399,38635,1,"80913","ENSMUST00000163730.7",233,6.28429355076623,0.0406059728498706,0.00228052776092154,"chr12:8674998:8675261","limma_voom"
"chr12",8923711,8923867,157,"*","Promoter (2-3kb)",12,8921664,8938742,17079,1,"17775","ENSMUST00000020909.3",2047,6.65896331629885,0.0214782944073522,0.000592181590311435,"chr12:8923711:8923867","limma_voom"
"chr12",21165118,21165472,355,"*","Intron (ENSMUST00000174530.1/211914, intron 6 of 9)",12,21111954,21268179,156226,1,"211914","ENSMUST00000050990.9",53164,-6.51449096808092,0.0336012964341074,0.00168800727780003,"chr12:21165118:21165472","limma_voom"
"chr12",21229057,21229560,504,"*","Exon (ENSMUST00000064595.14/211914, exon 14 of 29)",12,21270704,21272123,1420,2,"16413","ENSMUST00000173688.1",42563,-1.13487086833163,0.0462228905417353,0.00281976984767962,"chr12:21229057:21229560","limma_voom"
"chr12",24675471,24675637,167,"*","Intron (ENSMUST00000156453.9/12879, intron 1 of 2)",12,24666554,24679947,13394,2,"12879","ENSMUST00000148477.1",4310,6.8136548772717,0.0214782944073522,0.000470950589022688,"chr12:24675471:24675637","limma_voom"
"chr12",24811257,24811492,236,"*","Intron (ENSMUST00000223485.1/ENSMUST00000223485.1, intron 1 of 2)",12,24830879,24939302,108424,1,"67216","ENSMUST00000222198.1",-19387,-6.53353095789332,0.0397155902548796,0.00219933685758239,"chr12:24811257:24811492","limma_voom"
"chr12",24890827,24890977,151,"*","Intron (ENSMUST00000222198.1/67216, intron 3 of 4)",12,24831631,24960286,128656,1,"67216","ENSMUST00000222994.1",59196,-7.48926074800459,0.0214782944073522,0.000303528642141995,"chr12:24890827:24890977","limma_voom"
"chr12",26454766,26454925,160,"*","Promoter (<=1kb)",12,26450626,26454842,4217,2,"58185","ENSMUST00000142732.1",0,7.33364930833362,0.0214782944073522,0.000255597937658399,"chr12:26454766:26454925","limma_voom"
"chr12",26455995,26456278,284,"*","Promoter (<=1kb)",12,26442753,26456431,13679,2,"58185","ENSMUST00000137792.6",153,-6.84141683656834,0.021569917914847,0.000648270253477563,"chr12:26455995:26456278","limma_voom"
"chr12",26473442,26473624,183,"*","Promoter (<=1kb)",12,26473930,26477067,3138,1,"22169","ENSMUST00000221060.1",-306,-6.89446916877355,0.0214782944073522,0.000602766366981273,"chr12:26473442:26473624","limma_voom"
"chr12",28829573,28829728,156,"*","Intron (ENSMUST00000221877.1/380752, intron 4 of 8)",12,28857312,28867123,9812,1,"380752","ENSMUST00000221574.1",-27584,6.44644494113994,0.0253532873035844,0.000996504849429188,"chr12:28829573:28829728","limma_voom"
"chr12",30888111,30888275,165,"*","Intron (ENSMUST00000067087.6/100294583, intron 3 of 4)",12,30884322,30893854,9533,1,"100294583","ENSMUST00000067087.6",3789,-6.98132428983508,0.0214782944073522,0.0005354732185232,"chr12:30888111:30888275","limma_voom"
"chr12",30911787,30911945,159,"*","Promoter (<=1kb)",12,30911692,30960151,48460,1,"24057","ENSMUST00000110880.2",95,7.05376525476245,0.0214782944073522,0.000349852455813852,"chr12:30911787:30911945","limma_voom"
"chr12",31806773,31806940,168,"*","Intron (ENSMUST00000036862.4/238123, intron 10 of 22)",12,31894121,31926022,31902,1,"238123","ENSMUST00000219672.1",-87181,1.33988832062082,0.0262242387687049,0.00108718411653122,"chr12:31806773:31806940","limma_voom"
"chr12",31996941,31997135,195,"*","Intron (ENSMUST00000003079.11/19088, intron 2 of 11)",12,31926254,31950535,24282,2,"73389","ENSMUST00000172314.8",-46406,1.57403886099736,0.0214782944073522,0.000336563469588281,"chr12:31996941:31997135","limma_voom"
"chr12",32009837,32010088,252,"*","Intron (ENSMUST00000003079.11/19088, intron 2 of 11)",12,31958480,32060589,102110,2,"19088","ENSMUST00000146865.1",50501,-6.5914526876903,0.0383172691901565,0.00208067480598164,"chr12:32009837:32010088","limma_voom"
"chr12",32059782,32059980,199,"*","Promoter (<=1kb)",12,31958480,32060589,102110,2,"19088","ENSMUST00000146865.1",609,6.92236053816918,0.0214782944073522,0.000423266540720994,"chr12:32059782:32059980","limma_voom"
"chr12",32060645,32060821,177,"*","Promoter (<=1kb)",12,31958480,32060589,102110,2,"19088","ENSMUST00000146865.1",-56,-6.8620215555279,0.0216570744003162,0.000659335782322055,"chr12:32060645:32060821","limma_voom"
"chr12",32243487,32243693,207,"*","Distal Intergenic",12,32174170,32208659,34490,2,"30955","ENSMUST00000053215.13",-34828,6.06434203891166,0.0348809484425301,0.00178793960965779,"chr12:32243487:32243693","limma_voom"
"chr12",32286783,32286939,157,"*","Distal Intergenic",12,32174170,32208659,34490,2,"30955","ENSMUST00000053215.13",-78124,-6.6934910034957,0.0254177319208382,0.00100299031227826,"chr12:32286783:32286939","limma_voom"
"chr12",32291724,32291882,159,"*","Distal Intergenic",12,32174170,32208659,34490,2,"30955","ENSMUST00000053215.13",-83065,-6.650484379021,0.0245282395344146,0.000927391199382991,"chr12:32291724:32291882","limma_voom"
"chr12",32382377,32382526,150,"*","3' UTR",12,32378704,32382943,4240,1,"72123","ENSMUST00000172332.3",3673,6.09366134137455,0.0479849290105636,0.00296784886152116,"chr12:32382377:32382526","limma_voom"
"chr12",32921794,32922108,315,"*","Intron (ENSMUST00000181670.7/74076, intron 3 of 5)",12,32924957,32953783,28827,2,"74076","ENSMUST00000180391.1",31675,6.20499551444257,0.0350518304595125,0.00180612713478483,"chr12:32921794:32922108","limma_voom"
"chr12",35046661,35046966,306,"*","Promoter (<=1kb)",12,35047186,35068874,21689,1,"217463","ENSMUST00000221831.1",-220,-1.49266796878379,0.0405516502677159,0.00227222316195042,"chr12:35046661:35046966","limma_voom"
"chr12",39996138,39996449,312,"*","Distal Intergenic",12,40005447,40037367,31921,2,"11861","ENSMUST00000144910.1",40918,6.5588565942483,0.0226039514775555,0.000765350692618016,"chr12:39996138:39996449","limma_voom"
"chr12",40023099,40023271,173,"*","Intron (ENSMUST00000144910.1/11861, intron 2 of 7)",12,40005447,40037367,31921,2,"11861","ENSMUST00000144910.1",14096,-6.7200600246928,0.0227526518833724,0.000787198990904636,"chr12:40023099:40023271","limma_voom"
"chr12",40027943,40028102,160,"*","Intron (ENSMUST00000144910.1/11861, intron 2 of 7)",12,40005447,40037367,31921,2,"11861","ENSMUST00000144910.1",9265,7.01364114293003,0.0214782944073522,0.000365488648379653,"chr12:40027943:40028102","limma_voom"
"chr12",51700591,51700798,208,"*","Intron (ENSMUST00000218820.1/11782, intron 1 of 5)",12,51609645,51691897,82253,2,"94186","ENSMUST00000169503.3",-8694,7.25560857619791,0.0214782944073522,0.000283888599387265,"chr12:51700591:51700798","limma_voom"
"chr12",51844784,51845016,233,"*","Distal Intergenic",12,51743722,51829536,85815,2,"207304","ENSMUST00000179265.7",-15248,-8.43883090793019,0.0214782944073522,0.000165315941807943,"chr12:51844784:51845016","limma_voom"
"chr12",51845318,51845489,172,"*","Distal Intergenic",12,51743722,51829536,85815,2,"207304","ENSMUST00000179265.7",-15782,7.113480224756,0.0214782944073522,0.000324255688797459,"chr12:51845318:51845489","limma_voom"
"chr12",51850424,51850576,153,"*","Distal Intergenic",12,51743722,51829536,85815,2,"207304","ENSMUST00000179265.7",-20888,7.49440167068243,0.0214782944073522,0.000203981034680791,"chr12:51850424:51850576","limma_voom"
"chr12",51866442,51866594,153,"*","Distal Intergenic",12,51887496,51888990,1495,2,"320487","ENSMUST00000218847.1",22396,8.23413995264982,0.0214782944073522,7.67797184797146e-05,"chr12:51866442:51866594","limma_voom"
"chr12",54654886,54655037,152,"*","Promoter (1-2kb)",12,54645964,54656198,10235,2,"104725","ENSMUST00000220090.1",1161,6.18557409425922,0.0390592531601325,0.00214298055334235,"chr12:54654886:54655037","limma_voom"
"chr12",54985552,54985902,351,"*","Promoter (<=1kb)",12,54975236,54985936,10701,2,"217578","ENSMUST00000173177.1",34,6.96980709665741,0.0214782944073522,0.000389754652067901,"chr12:54985552:54985902","limma_voom"
"chr12",55112742,55112894,153,"*","3' UTR",12,55124469,55142104,17636,1,"100101807","ENSMUST00000177768.2",-11575,6.31004285941195,0.0375046072787273,0.00201510893638203,"chr12:55112742:55112894","limma_voom"
"chr12",55124141,55124313,173,"*","Promoter (<=1kb)",12,55124469,55142104,17636,1,"100101807","ENSMUST00000177768.2",-156,6.26181750024206,0.041772567234345,0.002383472474377,"chr12:55124141:55124313","limma_voom"
"chr12",55820085,55820274,190,"*","Promoter (<=1kb)",12,55602896,55820767,217872,2,"56784","ENSMUST00000220367.1",493,-6.64580417003523,0.0243840149056657,0.000913586718988724,"chr12:55820085:55820274","limma_voom"
"chr12",55820787,55821276,490,"*","Promoter (<=1kb)",12,55602899,55821167,218269,2,"56784","ENSMUST00000085385.6",0,-1.27704503435274,0.0221439952887069,0.00072091478337212,"chr12:55820787:55821276","limma_voom"
"chr12",57016858,57017130,273,"*","Intron (ENSMUST00000044634.11/217593, intron 1 of 9)",12,56773512,56980393,206882,2,"217593","ENSMUST00000160892.1",-36465,6.48082293763668,0.0256898282184605,0.00103884186056195,"chr12:57016858:57017130","limma_voom"
"chr12",59011423,59011610,188,"*","Promoter (<=1kb)",12,58958383,59012017,53635,2,"20334","ENSMUST00000021375.11",407,-6.99055710296181,0.0214782944073522,0.000536181139641981,"chr12:59011423:59011610","limma_voom"
"chr12",59130319,59130505,187,"*","Promoter (<=1kb)",12,59130377,59189950,59574,1,"338320","ENSMUST00000177225.7",0,6.16872377616482,0.0349795050341167,0.00179416757492208,"chr12:59130319:59130505","limma_voom"
"chr12",59135893,59136046,154,"*","Promoter (<=1kb)",12,59136109,59189952,53844,1,"338320","ENSMUST00000176336.7",-63,-6.61528002139423,0.0261775821024432,0.00108348952030354,"chr12:59135893:59136046","limma_voom"
"chr12",59194447,59194784,338,"*","Distal Intergenic",12,59200657,59204436,3780,2,"70611","ENSMUST00000162855.1",9652,-7.33645561194184,0.0214782944073522,0.000457331813600763,"chr12:59194447:59194784","limma_voom"
"chr12",59220323,59220488,166,"*","Promoter (<=1kb)",12,59200655,59219725,19071,2,"70611","ENSMUST00000043204.7",-598,6.43668447223992,0.0257642376846937,0.00105102294937402,"chr12:59220323:59220488","limma_voom"
"chr12",65075863,65076048,186,"*","Promoter (<=1kb)",12,65075607,65101455,25849,1,"104806","ENSMUST00000223401.1",256,-6.20308204646831,0.0420382856912632,0.00240711465569058,"chr12:65075863:65076048","limma_voom"
"chr12",65170944,65171123,180,"*","Promoter (1-2kb)",12,65154718,65172566,17849,2,"217653","ENSMUST00000124201.1",1443,6.2478026080754,0.0297292160641492,0.00137023250115699,"chr12:65170944:65171123","limma_voom"
"chr12",69364464,69364628,165,"*","Distal Intergenic",12,69310522,69357165,46644,2,"66244","ENSMUST00000021368.9",-7299,-6.76278246178246,0.022367429354137,0.000743036504610975,"chr12:69364464:69364628","limma_voom"
"chr12",69683148,69683305,158,"*","Promoter (1-2kb)",12,69583766,69681852,98087,2,"20663","ENSMUST00000035773.13",-1296,-6.4629721521064,0.0297292160641492,0.00137043374490018,"chr12:69683148:69683305","limma_voom"
"chr12",69726712,69726886,175,"*","Promoter (1-2kb)",12,69724990,69737984,12995,1,"68055","ENSMUST00000222950.1",1722,6.64878141944915,0.0214782944073522,0.000604214222955625,"chr12:69726712:69726886","limma_voom"
"chr12",69890494,69890646,153,"*","Promoter (1-2kb)",12,69892614,69964026,71413,1,"73991","ENSMUST00000222141.1",-1968,6.98482158446775,0.0214782944073522,0.000422228087868046,"chr12:69890494:69890646","limma_voom"
"chr12",69891328,69891499,172,"*","Promoter (1-2kb)",12,69892614,69964026,71413,1,"73991","ENSMUST00000222141.1",-1115,6.35771033224367,0.0263109288107218,0.00109261583359364,"chr12:69891328:69891499","limma_voom"
"chr12",69892088,69892250,163,"*","Promoter (<=1kb)",12,69892614,69964026,71413,1,"73991","ENSMUST00000222141.1",-364,6.61054494708783,0.021569917914847,0.000648370345001873,"chr12:69892088:69892250","limma_voom"
"chr12",69987023,69987346,324,"*","Promoter (<=1kb)",12,69965012,69987002,21991,2,"64010","ENSMUST00000021467.7",-21,-1.52269052794407,0.0214782944073522,0.000536182468078757,"chr12:69987023:69987346","limma_voom"
"chr12",70110552,70110851,300,"*","Promoter (<=1kb)",12,70073349,70111571,38223,2,"18080","ENSMUST00000222466.1",720,-6.80538107044169,0.0336012964341074,0.00168845342436574,"chr12:70110552:70110851","limma_voom"
"chr12",70426638,70426813,176,"*","Distal Intergenic",12,70453095,70468040,14946,1,"72736","ENSMUST00000021471.12",-26282,-6.26475319241202,0.0406059728498706,0.00228165356223254,"chr12:70426638:70426813","limma_voom"
"chr12",71830609,71830807,199,"*","Promoter (<=1kb)",12,71831078,71992333,161256,1,"208846","ENSMUST00000223272.1",-271,6.91204305775135,0.0214782944073522,0.000426885789473564,"chr12:71830609:71830807","limma_voom"
"chr12",72761889,72762243,355,"*","Promoter (<=1kb)",12,72761315,72789400,28086,1,"19042","ENSMUST00000223410.1",574,6.63747262054783,0.0241429966962066,0.00088919919420735,"chr12:72761889:72762243","limma_voom"
"chr12",73088607,73088878,272,"*","Distal Intergenic",12,73099609,73113425,13817,2,"20474","ENSMUST00000043208.7",24547,-6.41356415591092,0.0334954310073809,0.00168088128636807,"chr12:73088607:73088878","limma_voom"
"chr12",76367844,76368019,176,"*","Promoter (<=1kb)",12,76348944,76368999,20056,2,"109929","ENSMUST00000176509.7",980,6.46866730226196,0.0243519250309419,0.000909415852320987,"chr12:76367844:76368019","limma_voom"
"chr12",76596453,76596628,176,"*","3' UTR",12,76583231,76584086,856,2,"20741","ENSMUST00000170532.1",-12367,7.46418606711391,0.0214782944073522,0.000209000027787278,"chr12:76596453:76596628","limma_voom"
"chr12",76643407,76643588,182,"*","Intron (ENSMUST00000021458.12/20741, intron 2 of 35)",12,76583231,76584086,856,2,"20741","ENSMUST00000170532.1",-59321,6.1595349253596,0.0338849678126738,0.00171580994656916,"chr12:76643407:76643588","limma_voom"
"chr12",76671028,76671240,213,"*","Intron (ENSMUST00000021458.12/20741, intron 1 of 35)",12,76596130,76710023,113894,2,"20741","ENSMUST00000166101.1",38783,7.35018896673665,0.0214782944073522,0.000243829145390354,"chr12:76671028:76671240","limma_voom"
"chr12",76708816,76709220,405,"*","Promoter (<=1kb)",12,76596130,76710023,113894,2,"20741","ENSMUST00000166101.1",803,6.81268627249126,0.0216570744003162,0.000664096993731889,"chr12:76708816:76709220","limma_voom"
"chr12",76752778,76752951,174,"*","Distal Intergenic",12,76765538,76783180,17643,1,"211151","ENSMUST00000041262.13",-12587,6.37377984571445,0.0255216870406201,0.0010277173432555,"chr12:76752778:76752951","limma_voom"
"chr12",76909273,76909524,252,"*","Promoter (<=1kb)",12,76909486,76910325,840,1,"110606","ENSMUST00000136939.1",0,-1.14433860012755,0.0214782944073522,0.00029674555356136,"chr12:76909273:76909524","limma_voom"
"chr12",76909568,76909728,161,"*","Promoter (<=1kb)",12,76909486,76910325,840,1,"110606","ENSMUST00000136939.1",82,7.13227406714982,0.0214782944073522,0.000317965712162191,"chr12:76909568:76909728","limma_voom"
"chr12",76930329,76930486,158,"*","Distal Intergenic",12,76938666,76939994,1329,2,"17187","ENSMUST00000218653.1",9508,-7.10252414692564,0.0214782944073522,0.000497908019002161,"chr12:76930329:76930486","limma_voom"
"chr12",76941653,76941802,150,"*","Promoter (1-2kb)",12,76938666,76939994,1329,2,"17187","ENSMUST00000218653.1",-1659,-6.88750243328869,0.0214782944073522,0.000632825439511242,"chr12:76941653:76941802","limma_voom"
"chr12",78226623,78227041,419,"*","Promoter (<=1kb)",12,78226653,78684767,458115,1,"268566","ENSMUST00000110388.9",0,-6.84471472767322,0.0243735791436702,0.00091211921345275,"chr12:78226623:78227041","limma_voom"
"chr12",78864311,78864495,185,"*","Promoter (2-3kb)",12,78862130,78881174,19045,1,"13665","ENSMUST00000220382.1",2181,6.83955838762472,0.0214782944073522,0.000478205031272404,"chr12:78864311:78864495","limma_voom"
"chr12",79173862,79174038,177,"*","Promoter (1-2kb)",12,79156017,79172667,16651,2,"53612","ENSMUST00000055262.12",-1195,-6.63488503090636,0.024830415748776,0.000953738134602883,"chr12:79173862:79174038","limma_voom"
"chr12",79605004,79605164,161,"*","Intron (ENSMUST00000171210.2/19363, intron 7 of 10)",12,79327353,79701856,374504,1,"19363","ENSMUST00000221257.1",277651,-7.17009013441043,0.0214782944073522,0.000426051727987016,"chr12:79605004:79605164","limma_voom"
"chr12",79611919,79612094,176,"*","Intron (ENSMUST00000171210.2/19363, intron 7 of 10)",12,79327353,79701856,374504,1,"19363","ENSMUST00000221257.1",284566,7.18708932460337,0.0214782944073522,0.00029813042138411,"chr12:79611919:79612094","limma_voom"
"chr12",80683801,80684073,273,"*","Distal Intergenic",12,80686370,80692466,6097,2,"68354","ENSMUST00000153297.1",8393,-7.60504315214301,0.0214782944073522,0.000273002990183895,"chr12:80683801:80684073","limma_voom"
"chr12",80812348,80812504,157,"*","Intron (ENSMUST00000220238.1/217684, intron 1 of 6)",12,80790559,80880835,90277,1,"217684","ENSMUST00000068519.6",21789,-6.77651455465824,0.0221439952887069,0.000721095420107009,"chr12:80812348:80812504","limma_voom"
"chr12",80939392,80939549,158,"*","Distal Intergenic",12,80942673,80945396,2724,2,"100504661","ENSMUST00000219062.1",5847,6.77726400858198,0.0214782944073522,0.000494315513168918,"chr12:80939392:80939549","limma_voom"
"chr12",80945638,80945816,179,"*","Promoter (<=1kb)",12,80945585,80950503,4919,1,"20384","ENSMUST00000110356.2",53,-6.82827780014401,0.0218987303305152,0.00069175586791248,"chr12:80945638:80945816","limma_voom"
"chr12",83018414,83018658,245,"*","Intron (ENSMUST00000201602.3/50779, intron 3 of 3)",12,82932520,82939155,6636,2,"74283","ENSMUST00000187123.1",-79259,6.54501776277891,0.0222179286866793,0.000727768565413446,"chr12:83018414:83018658","limma_voom"
"chr12",83027089,83027299,211,"*","Intron (ENSMUST00000201602.3/50779, intron 3 of 3)",12,83106787,83158207,51421,1,"50779","ENSMUST00000201767.1",-79488,-6.04096559364735,0.0488455534375515,0.00305803071468221,"chr12:83027089:83027299","limma_voom"
"chr12",83100038,83100189,152,"*","Intron (ENSMUST00000186848.4/50779, intron 12 of 15)",12,83106787,83158207,51421,1,"50779","ENSMUST00000201767.1",-6598,6.55092039494714,0.0222179286866793,0.000729631804609762,"chr12:83100038:83100189","limma_voom"
"chr12",83143701,83144129,429,"*","Intron (ENSMUST00000186848.4/50779, intron 15 of 15)",12,83116225,83137623,21399,1,"50779","ENSMUST00000201512.1",27476,1.5986038988651,0.0427192180945629,0.00248475572678244,"chr12:83143701:83144129","limma_voom"
"chr12",83317618,83317785,168,"*","Intron (ENSMUST00000147469.7/70127, intron 3 of 8)",12,83260493,83294428,33936,2,"70127","ENSMUST00000140327.7",-23190,6.2603651229843,0.0290404196436812,0.00131812132703625,"chr12:83317618:83317785","limma_voom"
"chr12",83318142,83318315,174,"*","Intron (ENSMUST00000147469.7/70127, intron 3 of 8)",12,83260493,83294428,33936,2,"70127","ENSMUST00000140327.7",-23714,-7.01548575737785,0.0214782944073522,0.000516225501085382,"chr12:83318142:83318315","limma_voom"
"chr12",83520029,83520187,159,"*","Promoter (<=1kb)",12,83520466,83541915,21450,1,"73828","ENSMUST00000021645.8",-279,6.81242403107972,0.0214782944073522,0.000475604682738618,"chr12:83520029:83520187","limma_voom"
"chr12",83579601,83579755,155,"*","Intron (ENSMUST00000221919.1/217695, intron 3 of 12)",12,83595277,83596822,1546,2,"217695","ENSMUST00000223380.1",17067,-7.02758745196675,0.0214782944073522,0.000507226508064003,"chr12:83579601:83579755","limma_voom"
"chr12",84217262,84217424,163,"*","Promoter (1-2kb)",12,84149176,84218881,69706,2,"238317","ENSMUST00000046266.12",1457,-7.1041012882111,0.0214782944073522,0.000465841504848918,"chr12:84217262:84217424","limma_voom"
"chr12",84222419,84222574,156,"*","Distal Intergenic",12,84152459,84218881,66423,2,"238317","ENSMUST00000220974.1",-3538,-7.14401362603855,0.0214782944073522,0.000477568308378967,"chr12:84222419:84222574","limma_voom"
"chr12",84417728,84417982,255,"*","Promoter (<=1kb)",12,84417196,84418578,1383,1,"66381","ENSMUST00000183146.1",532,7.3114761991573,0.0214782944073522,0.000253020190599451,"chr12:84417728:84417982","limma_voom"
"chr12",84698184,84698398,215,"*","Promoter (<=1kb)",12,84680668,84698614,17947,2,"627191","ENSMUST00000221905.1",216,-6.3976603856503,0.0379211657870277,0.00205215326510838,"chr12:84698184:84698398","limma_voom"
"chr12",84876572,84876786,215,"*","Promoter (<=1kb)",12,84783212,84876532,93321,2,"16997","ENSMUST00000002073.12",-40,6.47385953419432,0.0263109288107218,0.00110050923593423,"chr12:84876572:84876786","limma_voom"
"chr12",84996472,84996709,238,"*","Promoter (<=1kb)",12,84996490,85070514,74025,1,"56531","ENSMUST00000101202.9",0,-6.68213533647288,0.0288171198387808,0.00129350755626893,"chr12:84996472:84996709","limma_voom"
"chr12",85375188,85375340,153,"*","Promoter (<=1kb)",12,85342788,85374847,32060,2,"68581","ENSMUST00000040766.8",-341,6.49296766690068,0.0233409100208115,0.000834234566249942,"chr12:85375188:85375340","limma_voom"
"chr12",86825376,86825562,187,"*","Distal Intergenic",12,86880701,86884798,4098,2,"238330","ENSMUST00000038422.7",59236,7.32634169229193,0.0214782944073522,0.000250426707682143,"chr12:86825376:86825562","limma_voom"
"chr12",86893806,86893964,159,"*","Distal Intergenic",12,86880701,86884798,4098,2,"238330","ENSMUST00000038422.7",-9008,-6.54171193395192,0.0263833152378666,0.00111240782436275,"chr12:86893806:86893964","limma_voom"
"chr12",86895151,86895308,158,"*","Distal Intergenic",12,86880701,86884798,4098,2,"238330","ENSMUST00000038422.7",-10353,-6.87588917370772,0.0214782944073522,0.00062969102893143,"chr12:86895151:86895308","limma_voom"
"chr12",86905327,86905479,153,"*","Distal Intergenic",12,86880701,86884798,4098,2,"238330","ENSMUST00000038422.7",-20529,6.77580748622993,0.0214782944073522,0.00049779232935559,"chr12:86905327:86905479","limma_voom"
"chr12",86923961,86924115,155,"*","Distal Intergenic",12,86947043,86962667,15625,1,"217732","ENSMUST00000189246.6",-22928,6.64851641837567,0.0214782944073522,0.000639244537934252,"chr12:86923961:86924115","limma_voom"
"chr12",87388752,87388903,152,"*","Promoter (<=1kb)",12,87305058,87388355,83298,2,"20773","ENSMUST00000021424.4",-397,6.53294896630651,0.0223884159676545,0.000744486437873351,"chr12:87388752:87388903","limma_voom"
"chr12",91582770,91582922,153,"*","Intron (ENSMUST00000021345.13/83602, intron 2 of 8)",12,91586625,91589639,3015,2,"83602","ENSMUST00000163693.1",6717,6.62639640623531,0.0214782944073522,0.000629990695982715,"chr12:91582770:91582922","limma_voom"
