"log2FoldChange","pvalue","padj","peak_key","chr","start","end","source_method"
-7.62424006108808,0.000241759680734389,0.0214782944073522,"chr11:69409125:69409284","chr11",69409125,69409284,"limma_voom"
7.66654551623055,0.000156683403099037,0.0214782944073522,"chr11:69632428:69632587","chr11",69632428,69632587,"limma_voom"
-6.62146052119362,0.000945058308139733,0.0246881437606832,"chr11:69785117:69785282","chr11",69785117,69785282,"limma_voom"
-8.12187066252428,0.000121876049131424,0.0214782944073522,"chr11:69900735:69900935","chr11",69900735,69900935,"limma_voom"
1.00941669535759,0.00149901197618801,0.0312972023094389,"chr11:69947360:69947621","chr11",69947360,69947621,"limma_voom"
8.733029431918,4.13973511167989e-05,0.0214782944073522,"chr11:69995360:69995509","chr11",69995360,69995509,"limma_voom"
1.89244816185337,0.00169137728329193,0.0336378378382578,"chr11:70075913:70076146","chr11",70075913,70076146,"limma_voom"
7.4091856252532,0.000244193135741705,0.0214782944073522,"chr11:70079169:70079446","chr11",70079169,70079446,"limma_voom"
6.47932741436291,0.000828106703320082,0.0232899626636352,"chr11:70080069:70080245","chr11",70080069,70080245,"limma_voom"
7.4712161610249,0.000208928782200823,0.0214782944073522,"chr11:70238120:70238296","chr11",70238120,70238296,"limma_voom"
-6.22475285603746,0.00235283753240779,0.0414662454279552,"chr11:70525472:70525667","chr11",70525472,70525667,"limma_voom"
-7.56878165728555,0.000258570110990027,0.0214782944073522,"chr11:70654569:70654720","chr11",70654569,70654720,"limma_voom"
-7.22976683465718,0.00042376531036519,0.0214782944073522,"chr11:70764529:70764827","chr11",70764529,70764827,"limma_voom"
6.77740293676518,0.000494701625051242,0.0214782944073522,"chr11:72221405:72221558","chr11",72221405,72221558,"limma_voom"
1.52182359818077,0.00146548082963395,0.0308718967763619,"chr11:72311475:72311637","chr11",72311475,72311637,"limma_voom"
-6.16794587732823,0.00261001683996738,0.0438687854455439,"chr11:72688732:72688882","chr11",72688732,72688882,"limma_voom"
6.58564151990021,0.000691203250267951,0.0218987303305152,"chr11:74581441:74581606","chr11",74581441,74581606,"limma_voom"
6.6826219016291,0.000628122587801414,0.0214782944073522,"chr11:75231709:75232072","chr11",75231709,75232072,"limma_voom"
8.28718762259482,7.23357996776949e-05,0.0214782944073522,"chr11:75448684:75448840","chr11",75448684,75448840,"limma_voom"
-6.4693768692941,0.00144339635278088,0.0305325552106918,"chr11:75588315:75588473","chr11",75588315,75588473,"limma_voom"
-7.69877969990702,0.000219262975512641,0.0214782944073522,"chr11:75655811:75655961","chr11",75655811,75655961,"limma_voom"
7.16112520904501,0.000305830733573026,0.0214782944073522,"chr11:75925867:75926064","chr11",75925867,75926064,"limma_voom"
1.05151527640761,0.000723920768615867,0.0221963809688544,"chr11:75927875:75928051","chr11",75927875,75928051,"limma_voom"
6.82541312267359,0.000464165784613498,0.0214782944073522,"chr11:75965726:75966112","chr11",75965726,75966112,"limma_voom"
6.28429355076623,0.00228052776092154,0.0406059728498706,"chr11:76167282:76167486","chr11",76167282,76167486,"limma_voom"
6.22269824549165,0.0018223366119687,0.035226542735204,"chr11:77100251:77100409","chr11",77100251,77100409,"limma_voom"
-6.97699540205047,0.000549578188018994,0.0214782944073522,"chr11:77492905:77493060","chr11",77492905,77493060,"limma_voom"
6.6841448874119,0.000570978780068735,0.0214782944073522,"chr11:77626932:77627087","chr11",77626932,77627087,"limma_voom"
-6.46030517150308,0.00177646059992043,0.0347367540647819,"chr11:77627284:77627438","chr11",77627284,77627438,"limma_voom"
-6.73025164677294,0.000769241418382247,0.0226663434481194,"chr11:77763450:77763619","chr11",77763450,77763619,"limma_voom"
-7.09589645866497,0.000464341093258327,0.0214782944073522,"chr11:77764231:77764406","chr11",77764231,77764406,"limma_voom"
-7.0585524153993,0.000495734197071242,0.0214782944073522,"chr11:77783795:77783973","chr11",77783795,77783973,"limma_voom"
5.9431618163687,0.00247357146870899,0.0426603223175462,"chr11:77825952:77826113","chr11",77825952,77826113,"limma_voom"
-7.10070681915066,0.000475701505164383,0.0214782944073522,"chr11:78037826:78037977","chr11",78037826,78037977,"limma_voom"
-7.8076616500606,0.00018812286073011,0.0214782944073522,"chr11:78176040:78176216","chr11",78176040,78176216,"limma_voom"
-6.83048027488551,0.000657892705176326,0.0216570744003162,"chr11:78328557:78328747","chr11",78328557,78328747,"limma_voom"
-7.70353992923114,0.0008031640200586,0.0229658625705145,"chr11:78344048:78344491","chr11",78344048,78344491,"limma_voom"
6.6487856604535,0.00135617475465947,0.0295519203482255,"chr11:78658684:78658967","chr11",78658684,78658967,"limma_voom"
7.1856441679036,0.000429496507609966,0.0214782944073522,"chr11:78830225:78830443","chr11",78830225,78830443,"limma_voom"
-8.17989899019024,0.000111507260248758,0.0214782944073522,"chr11:78832796:78832956","chr11",78832796,78832956,"limma_voom"
-6.90533029945346,0.000599795945240324,0.0214782944073522,"chr11:78833346:78833496","chr11",78833346,78833496,"limma_voom"
1.05537098159946,0.001019522389952,0.0254438259025306,"chr11:79071691:79071902","chr11",79071691,79071902,"limma_voom"
-6.4567388396405,0.00133757903338506,0.0292619395523513,"chr11:80092406:80092657","chr11",80092406,80092657,"limma_voom"
6.31264616788165,0.0011668065273658,0.0270662122692374,"chr11:82746236:82746414","chr11",82746236,82746414,"limma_voom"
-6.49544518160635,0.00122684279143519,0.0278961352304813,"chr11:82763369:82763535","chr11",82763369,82763535,"limma_voom"
-7.10617173564939,0.000459932726099986,0.0214782944073522,"chr11:82870915:82871064","chr11",82870915,82871064,"limma_voom"
-6.89494165789353,0.00236502386330282,0.0415626786285144,"chr11:83065773:83066194","chr11",83065773,83066194,"limma_voom"
-8.2910216840389,0.000176269702169867,0.0214782944073522,"chr11:83271663:83272019","chr11",83271663,83272019,"limma_voom"
-7.27151698591703,0.000374336155528737,0.0214782944073522,"chr11:83302206:83302361","chr11",83302206,83302361,"limma_voom"
-6.35958233931175,0.00214237293516048,0.0390592531601325,"chr11:83442990:83443145","chr11",83442990,83443145,"limma_voom"
6.95013525428038,0.000395014901507584,0.0214782944073522,"chr11:83941786:83942007","chr11",83941786,83942007,"limma_voom"
6.7518752015317,0.000513336824863868,0.0214782944073522,"chr11:84871400:84871550","chr11",84871400,84871550,"limma_voom"
-7.01922353881983,0.000533460407740417,0.0214782944073522,"chr11:84879811:84879970","chr11",84879811,84879970,"limma_voom"
-6.85674413994481,0.000632736861163214,0.0214782944073522,"chr11:85105892:85106096","chr11",85105892,85106096,"limma_voom"
-6.89535269918264,0.000598524038976166,0.0214782944073522,"chr11:85106720:85106911","chr11",85106720,85106911,"limma_voom"
6.10551982411639,0.00252457057806873,0.0430407084251253,"chr11:85184448:85184600","chr11",85184448,85184600,"limma_voom"
-6.59386683761274,0.00120765799280852,0.0275864517612247,"chr11:85213370:85213519","chr11",85213370,85213519,"limma_voom"
6.06051353322604,0.00248919539895021,0.0427192180945629,"chr11:85233708:85233896","chr11",85233708,85233896,"limma_voom"
-6.43047206698948,0.00141584325142888,0.0302509353896351,"chr11:85235554:85235713","chr11",85235554,85235713,"limma_voom"
6.67406956420659,0.000608453203801192,0.0214782944073522,"chr11:85299981:85300142","chr11",85299981,85300142,"limma_voom"
-6.85206247432271,0.000644148280856363,0.0215505504479046,"chr11:85310390:85310540","chr11",85310390,85310540,"limma_voom"
6.27528642577089,0.001356036802385,0.0295519203482255,"chr11:85312958:85313119","chr11",85312958,85313119,"limma_voom"
-6.47820407585279,0.00276205405083117,0.0456848113858287,"chr11:85628630:85628842","chr11",85628630,85628842,"limma_voom"
7.10927014344054,0.000335510008723958,0.0214782944073522,"chr11:85799944:85800110","chr11",85799944,85800110,"limma_voom"
1.15916340000285,0.000211345647823095,0.0214782944073522,"chr11:85804104:85804353","chr11",85804104,85804353,"limma_voom"
-7.35302557937227,0.000474874563018651,0.0214782944073522,"chr11:86545337:86545539","chr11",86545337,86545539,"limma_voom"
-6.72474648825011,0.000781582319885776,0.0227090125362518,"chr11:86587320:86587482","chr11",86587320,86587482,"limma_voom"
-6.66555513389688,0.000902898231479872,0.0243238657169915,"chr11:86588038:86588209","chr11",86588038,86588209,"limma_voom"
6.94054760915327,0.000610912041760276,0.0214782944073522,"chr11:86610082:86610288","chr11",86610082,86610288,"limma_voom"
-7.02355483085125,0.000520014633174702,0.0214782944073522,"chr11:86757010:86757180","chr11",86757010,86757180,"limma_voom"
6.92236053816918,0.000423266540720994,0.0214782944073522,"chr11:86763375:86763524","chr11",86763375,86763524,"limma_voom"
6.64851641837567,0.000639244537934252,0.0214782944073522,"chr11:86807799:86807963","chr11",86807799,86807963,"limma_voom"
7.32055429498072,0.000249562649284522,0.0214782944073522,"chr11:87771118:87771288","chr11",87771118,87771288,"limma_voom"
5.92264531344872,0.00242729921233304,0.0421925888507323,"chr11:88004169:88004370","chr11",88004169,88004370,"limma_voom"
-1.20765384111436,0.00118177309628733,0.0273204077288997,"chr11:88953599:88953883","chr11",88953599,88953883,"limma_voom"
6.6077156774339,0.000972881195145691,0.0250410735218466,"chr11:89100349:89100572","chr11",89100349,89100572,"limma_voom"
6.33732250873024,0.00115845658471093,0.0269700481520001,"chr11:89165370:89165763","chr11",89165370,89165763,"limma_voom"
6.32672186184494,0.00139173724461207,0.0299473817393907,"chr11:90723370:90723527","chr11",90723370,90723527,"limma_voom"
-7.1174830435315,0.00045282085551249,0.0214782944073522,"chr11:90727973:90728145","chr11",90727973,90728145,"limma_voom"
6.98206374316047,0.000380132064601986,0.0214782944073522,"chr11:94276895:94277054","chr11",94276895,94277054,"limma_voom"
7.09215871846476,0.000335590001059187,0.0214782944073522,"chr11:94455231:94455388","chr11",94455231,94455388,"limma_voom"
6.39579478212815,0.00256399986681035,0.0434513971730713,"chr11:94866617:94866840","chr11",94866617,94866840,"limma_voom"
-7.88916697734524,0.000172101766188701,0.0214782944073522,"chr11:94987872:94988037","chr11",94987872,94988037,"limma_voom"
-7.87537230355691,0.000170697210037744,0.0214782944073522,"chr11:95006656:95006826","chr11",95006656,95006826,"limma_voom"
-8.01449270341621,0.00014252752534778,0.0214782944073522,"chr11:95009821:95009973","chr11",95009821,95009973,"limma_voom"
6.5252087318384,0.000780748440234956,0.0227090125362518,"chr11:95432315:95432469","chr11",95432315,95432469,"limma_voom"
-6.48589988849722,0.00129999481099889,0.0288907732184492,"chr11:95687365:95687520","chr11",95687365,95687520,"limma_voom"
-7.60585342614963,0.000258746153338624,0.0214782944073522,"chr11:95805807:95805973","chr11",95805807,95805973,"limma_voom"
8.0667921160769,9.70823742327393e-05,0.0214782944073522,"chr11:95826352:95826560","chr11",95826352,95826560,"limma_voom"
-7.41077773114397,0.000316225130418181,0.0214782944073522,"chr11:95827553:95827706","chr11",95827553,95827706,"limma_voom"
7.8396255211046,0.000122771882579752,0.0214782944073522,"chr11:96916844:96916994","chr11",96916844,96916994,"limma_voom"
-7.45629749100934,0.000314034923044384,0.0214782944073522,"chr11:96917278:96917493","chr11",96917278,96917493,"limma_voom"
-7.69164617293589,0.000219599426907917,0.0214782944073522,"chr11:96947804:96947967","chr11",96947804,96947967,"limma_voom"
-1.62727430300232,7.98303142754849e-05,0.0214782944073522,"chr11:96948023:96948259","chr11",96948023,96948259,"limma_voom"
-8.07493442819487,0.000131697683193158,0.0214782944073522,"chr11:96977350:96977511","chr11",96977350,96977511,"limma_voom"
-7.24160569343167,0.000390185164498116,0.0214782944073522,"chr11:96982505:96982664","chr11",96982505,96982664,"limma_voom"
6.80172272640516,0.000478112632141042,0.0214782944073522,"chr11:97198721:97198873","chr11",97198721,97198873,"limma_voom"
7.46099055371897,0.000209416200326791,0.0214782944073522,"chr11:97744587:97744759","chr11",97744587,97744759,"limma_voom"
6.95826950426711,0.000397062672400548,0.0214782944073522,"chr11:97766282:97766454","chr11",97766282,97766454,"limma_voom"
-7.61669458565904,0.00024214300121849,0.0214782944073522,"chr11:97986383:97986536","chr11",97986383,97986536,"limma_voom"
6.44644494113994,0.000996504849429188,0.0253532873035844,"chr11:97994931:97995102","chr11",97994931,97995102,"limma_voom"
6.43384781043774,0.000970841606243378,0.0250166711294204,"chr11:98031569:98031718","chr11",98031569,98031718,"limma_voom"
8.56905479990554,8.47705705212692e-05,0.0214782944073522,"chr11:98203386:98203723","chr11",98203386,98203723,"limma_voom"
-6.8933569234085,0.000607357897682554,0.0214782944073522,"chr11:98213424:98213597","chr11",98213424,98213597,"limma_voom"
-7.43729206647817,0.000305297781065556,0.0214782944073522,"chr11:98794466:98794619","chr11",98794466,98794619,"limma_voom"
6.96980709665741,0.000389754652067901,0.0214782944073522,"chr11:98916481:98916632","chr11",98916481,98916632,"limma_voom"
7.05434715554779,0.000348239445473494,0.0214782944073522,"chr11:98917691:98917847","chr11",98917691,98917847,"limma_voom"
6.21450382206264,0.00261681572919916,0.0438962352002126,"chr11:98975208:98975386","chr11",98975208,98975386,"limma_voom"
6.36077349884039,0.00155252983990648,0.0320218070743485,"chr11:100169007:100169328","chr11",100169007,100169328,"limma_voom"
-6.99847526580709,0.000540791226335352,0.0214782944073522,"chr11:100323753:100323919","chr11",100323753,100323919,"limma_voom"
-6.62146052119362,0.000945058308139733,0.0246881437606832,"chr11:100620038:100620201","chr11",100620038,100620201,"limma_voom"
6.5826575225603,0.000697974859153552,0.0219437835872255,"chr11:100623984:100624190","chr11",100623984,100624190,"limma_voom"
7.15464837048185,0.000318830739426192,0.0214782944073522,"chr11:100840994:100841146","chr11",100840994,100841146,"limma_voom"
-6.52320416498639,0.00146853469880795,0.030888560639743,"chr11:100849543:100849710","chr11",100849543,100849710,"limma_voom"
-6.86426953844672,0.0010208496663088,0.0254604615098728,"chr11:100850023:100850223","chr11",100850023,100850223,"limma_voom"
-6.82933692893164,0.000666746430178862,0.0216570744003162,"chr11:100886193:100886369","chr11",100886193,100886369,"limma_voom"
-6.66555513389688,0.000902898231479872,0.0243238657169915,"chr11:100891274:100891438","chr11",100891274,100891438,"limma_voom"
-6.43933348069148,0.00221791403999176,0.0399017264562355,"chr11:100892141:100892301","chr11",100892141,100892301,"limma_voom"
-7.86131105438223,0.000174151477235963,0.0214782944073522,"chr11:101082200:101082354","chr11",101082200,101082354,"limma_voom"
7.60210253722401,0.000172152508683652,0.0214782944073522,"chr11:101301017:101301167","chr11",101301017,101301167,"limma_voom"
6.90539673684089,0.000419555169007729,0.0214782944073522,"chr11:101417126:101417288","chr11",101417126,101417288,"limma_voom"
7.58748749900389,0.000180344447228424,0.0214782944073522,"chr11:101449112:101449273","chr11",101449112,101449273,"limma_voom"
-6.73527903600105,0.000774120246751071,0.0227090125362518,"chr11:101615495:101615647","chr11",101615495,101615647,"limma_voom"
-6.96389494396856,0.000596955013328332,0.0214782944073522,"chr11:101658644:101658797","chr11",101658644,101658797,"limma_voom"
6.33479756346652,0.00114431826980188,0.026776533999556,"chr11:102190043:102190195","chr11",102190043,102190195,"limma_voom"
8.47505484904251,5.8560982626897e-05,0.0214782944073522,"chr11:102374206:102374357","chr11",102374206,102374357,"limma_voom"
-7.17068326483135,0.000424258045393179,0.0214782944073522,"chr11:102407963:102408119","chr11",102407963,102408119,"limma_voom"
6.23990909888292,0.00148793849286088,0.0311706065929981,"chr11:102466972:102467127","chr11",102466972,102467127,"limma_voom"
-6.81931852721832,0.00147161889227498,0.0309206310735403,"chr11:102467430:102467685","chr11",102467430,102467685,"limma_voom"
-7.4884210822911,0.00028665025185589,0.0214782944073522,"chr11:102891107:102891265","chr11",102891107,102891265,"limma_voom"
-8.89460344459874,4.8118911676922e-05,0.0214782944073522,"chr11:103116214:103116367","chr11",103116214,103116367,"limma_voom"
6.47543455826858,0.000832952242720833,0.0233269765789846,"chr11:103159288:103159441","chr11",103159288,103159441,"limma_voom"
6.40198802063426,0.0011257020577592,0.0265874871112976,"chr11:103402338:103402499","chr11",103402338,103402499,"limma_voom"
7.43879442774522,0.000316731155357962,0.0214782944073522,"chr11:103404669:103404954","chr11",103404669,103404954,"limma_voom"
6.11827854678537,0.00220905941751527,0.0398065681102881,"chr11:104278322:104278481","chr11",104278322,104278481,"limma_voom"
7.70697379942131,0.000159890229399581,0.0214782944073522,"chr11:104442438:104442608","chr11",104442438,104442608,"limma_voom"
7.07965888123377,0.000440311042124723,0.0214782944073522,"chr11:104452773:104452984","chr11",104452773,104452984,"limma_voom"
-6.72108622725468,0.000818949263051671,0.0231676828393348,"chr11:104550816:104550989","chr11",104550816,104550989,"limma_voom"
6.94657048525563,0.000405239038112588,0.0214782944073522,"chr11:106026887:106027042","chr11",106026887,106027042,"limma_voom"
1.20760397585832,0.00058461183325027,0.0214782944073522,"chr11:106787160:106787422","chr11",106787160,106787422,"limma_voom"
7.45755342238375,0.000226666217581758,0.0214782944073522,"chr11:106789796:106789946","chr11",106789796,106789946,"limma_voom"
-6.62910912830535,0.00094248744888598,0.0246751676593683,"chr11:107028062:107028318","chr11",107028062,107028318,"limma_voom"
6.15396136195239,0.0024260694778039,0.0421835401193246,"chr11:107130538:107130697","chr11",107130538,107130697,"limma_voom"
6.16339220757634,0.00297432042658009,0.0480503807534665,"chr11:107132510:107132679","chr11",107132510,107132679,"limma_voom"
6.74327261644914,0.000611024502801696,0.0214782944073522,"chr11:107341402:107341611","chr11",107341402,107341611,"limma_voom"
-6.33743877346235,0.00178872937434615,0.0348849145489286,"chr11:107385315:107385572","chr11",107385315,107385572,"limma_voom"
6.7396583520008,0.000526820850421284,0.0214782944073522,"chr11:107413285:107413442","chr11",107413285,107413442,"limma_voom"
6.40226567066024,0.00120453747337096,0.0275469060086602,"chr11:109364439:109364594","chr11",109364439,109364594,"limma_voom"
1.04376502965283,0.00218958852447357,0.0395996637887691,"chr11:109465198:109465360","chr11",109465198,109465360,"limma_voom"
-6.76124247424614,0.000764159773492001,0.0226039514775555,"chr11:109474224:109474383","chr11",109474224,109474383,"limma_voom"
6.8136548772717,0.000470950589022688,0.0214782944073522,"chr11:109584076:109584279","chr11",109584076,109584279,"limma_voom"
-8.58989357000464,6.87219649582681e-05,0.0214782944073522,"chr11:109611344:109611523","chr11",109611344,109611523,"limma_voom"
-7.73263960573416,0.000215557357048608,0.0214782944073522,"chr11:109612909:109613064","chr11",109612909,109613064,"limma_voom"
-6.27289227127096,0.00241716722434817,0.0421025938523872,"chr11:110450399:110450561","chr11",110450399,110450561,"limma_voom"
6.2981421523841,0.00152127322978624,0.0315334650282885,"chr11:113648490:113648645","chr11",113648490,113648645,"limma_voom"
6.9426349647864,0.000416643711250792,0.0214782944073522,"chr11:113683645:113683797","chr11",113683645,113683797,"limma_voom"
-7.31971887273024,0.000352476680538268,0.0214782944073522,"chr11:113683843:113683992","chr11",113683843,113683992,"limma_voom"
6.21265547748794,0.00171146613859387,0.0338216413029832,"chr11:114649633:114649784","chr11",114649633,114649784,"limma_voom"
-7.50176271175766,0.000284839182189216,0.0214782944073522,"chr11:115513321:115513470","chr11",115513321,115513470,"limma_voom"
-6.36479699008956,0.00187937660502475,0.0359687768972611,"chr11:115716875:115717047","chr11",115716875,115717047,"limma_voom"
-7.51809592163488,0.000279168681442198,0.0214782944073522,"chr11:115814870:115815049","chr11",115814870,115815049,"limma_voom"
7.02503086395388,0.000381489909199864,0.0214782944073522,"chr11:115881133:115881282","chr11",115881133,115881282,"limma_voom"
-7.77897778091964,0.000196929962172667,0.0214782944073522,"chr11:116030884:116031069","chr11",116030884,116031069,"limma_voom"
-7.65370584690773,0.00023089290284659,0.0214782944073522,"chr11:116084269:116084430","chr11",116084269,116084430,"limma_voom"
7.37026409805661,0.000234163134311012,0.0214782944073522,"chr11:116121979:116122131","chr11",116121979,116122131,"limma_voom"
6.76468446757545,0.000503584464786736,0.0214782944073522,"chr11:116388897:116389055","chr11",116388897,116389055,"limma_voom"
1.86903690880105,0.00101699406522936,0.0254438259025306,"chr11:116394744:116395044","chr11",116394744,116395044,"limma_voom"
-7.74716102270523,0.000203840350803507,0.0214782944073522,"chr11:116413006:116413162","chr11",116413006,116413162,"limma_voom"
6.72405411518631,0.00053831016243607,0.0214782944073522,"chr11:116501194:116501382","chr11",116501194,116501382,"limma_voom"
-7.5534772574939,0.000299778150457761,0.0214782944073522,"chr11:116505740:116505953","chr11",116505740,116505953,"limma_voom"
-7.49767938426106,0.000317799467705941,0.0214782944073522,"chr11:116511447:116511597","chr11",116511447,116511597,"limma_voom"
-7.79680941937458,0.000190372955644551,0.0214782944073522,"chr11:116549627:116549795","chr11",116549627,116549795,"limma_voom"
6.78908868489548,0.000488837298468485,0.0214782944073522,"chr11:116643350:116643506","chr11",116643350,116643506,"limma_voom"
-6.55903928735879,0.00115679100799472,0.0269448647561321,"chr11:116672697:116672848","chr11",116672697,116672848,"limma_voom"
7.12292638622292,0.000321032269272296,0.0214782944073522,"chr11:116843659:116843837","chr11",116843659,116843837,"limma_voom"
6.52612695211708,0.0015929918986086,0.0323841206783785,"chr11:117307971:117308208","chr11",117307971,117308208,"limma_voom"
6.66171832080143,0.000589735102884552,0.0214782944073522,"chr11:117988046:117988227","chr11",117988046,117988227,"limma_voom"
6.01752942413891,0.00306922608907528,0.0488930839465626,"chr11:118742922:118743076","chr11",118742922,118743076,"limma_voom"
-6.44763928208372,0.00151230642550808,0.0314423359344625,"chr11:119428461:119428633","chr11",119428461,119428633,"limma_voom"
-6.11705739262093,0.00278785003969789,0.0459026197431673,"chr11:119670727:119670990","chr11",119670727,119670990,"limma_voom"
7.3620890253908,0.000236538671812981,0.0214782944073522,"chr11:120101176:120101331","chr11",120101176,120101331,"limma_voom"
-7.0612093887256,0.000487675424969347,0.0214782944073522,"chr11:120269470:120269627","chr11",120269470,120269627,"limma_voom"
7.1687239221438,0.000307117985219672,0.0214782944073522,"chr11:120304461:120304623","chr11",120304461,120304623,"limma_voom"
-7.76950502662382,0.000200718094205221,0.0214782944073522,"chr11:120455528:120455685","chr11",120455528,120455685,"limma_voom"
7.41794216452276,0.000219946976143023,0.0214782944073522,"chr11:120491518:120491668","chr11",120491518,120491668,"limma_voom"
-6.95688293218861,0.000588214204847441,0.0214782944073522,"chr11:120510795:120510949","chr11",120510795,120510949,"limma_voom"
-8.59300397159507,6.99918148682948e-05,0.0214782944073522,"chr11:120572763:120572925","chr11",120572763,120572925,"limma_voom"
7.41991793750051,0.000235037896093479,0.0214782944073522,"chr11:120579806:120579959","chr11",120579806,120579959,"limma_voom"
-6.81212939129263,0.000703769047237104,0.0220731544125235,"chr11:120784451:120784608","chr11",120784451,120784608,"limma_voom"
-6.4942637775348,0.00130021350479614,0.0288907732184492,"chr11:120796666:120796824","chr11",120796666,120796824,"limma_voom"
6.75723482844796,0.00074909174419879,0.0224089854133214,"chr11:120854446:120854760","chr11",120854446,120854760,"limma_voom"
7.83896373807943,0.00012642995566324,0.0214782944073522,"chr11:120938094:120938261","chr11",120938094,120938261,"limma_voom"
7.65355471084553,0.000159496619203829,0.0214782944073522,"chr11:120938930:120939097","chr11",120938930,120939097,"limma_voom"
-7.01548575737785,0.000516225501085382,0.0214782944073522,"chr11:120980184:120980343","chr11",120980184,120980343,"limma_voom"
-7.32708978293147,0.000369636819696854,0.0214782944073522,"chr11:121203849:121204137","chr11",121203849,121204137,"limma_voom"
-6.8663220499846,0.000638614250841944,0.0214782944073522,"chr11:121204845:121205037","chr11",121204845,121205037,"limma_voom"
1.03901164695489,0.000519324920408156,0.0214782944073522,"chr11:121236979:121237250","chr11",121236979,121237250,"limma_voom"
-7.7432191919713,0.000208129769588364,0.0214782944073522,"chr11:121239536:121239690","chr11",121239536,121239690,"limma_voom"
6.84397911246674,0.000554185673894105,0.0214782944073522,"chr11:121290024:121290309","chr11",121290024,121290309,"limma_voom"
-8.07151867058885,0.000131243984594286,0.0214782944073522,"chr11:121434521:121434670","chr11",121434521,121434670,"limma_voom"
-7.3083413878292,0.000360364051281989,0.0214782944073522,"chr11:121550244:121550407","chr11",121550244,121550407,"limma_voom"
-7.34712227697162,0.000341420892710864,0.0214782944073522,"chr11:121559889:121560051","chr11",121559889,121560051,"limma_voom"
5.99257860950388,0.00303784247476521,0.0486275521868835,"chr11:121605202:121605362","chr11",121605202,121605362,"limma_voom"
6.57248393501165,0.000749373341423279,0.0224089854133214,"chr12:3253712:3253873","chr12",3253712,3253873,"limma_voom"
8.41638132877606,7.79029821326308e-05,0.0214782944073522,"chr12:3283823:3284187","chr12",3283823,3284187,"limma_voom"
-6.90658469826703,0.000592523150657705,0.0214782944073522,"chr12:3291927:3292114","chr12",3291927,3292114,"limma_voom"
6.63662900270883,0.000630103298573732,0.0214782944073522,"chr12:3304060:3304230","chr12",3304060,3304230,"limma_voom"
7.12336674979252,0.000319745435945429,0.0214782944073522,"chr12:3426457:3426653","chr12",3426457,3426653,"limma_voom"
-6.61787506318518,0.00195554282916947,0.0367873352648602,"chr12:4083074:4083330","chr12",4083074,4083330,"limma_voom"
6.33264696353169,0.00110750762069535,0.0263756989848795,"chr12:8326871:8327096","chr12",8326871,8327096,"limma_voom"
6.28429355076623,0.00228052776092154,0.0406059728498706,"chr12:8674998:8675261","chr12",8674998,8675261,"limma_voom"
6.65896331629885,0.000592181590311435,0.0214782944073522,"chr12:8923711:8923867","chr12",8923711,8923867,"limma_voom"
-6.51449096808092,0.00168800727780003,0.0336012964341074,"chr12:21165118:21165472","chr12",21165118,21165472,"limma_voom"
-1.13487086833163,0.00281976984767962,0.0462228905417353,"chr12:21229057:21229560","chr12",21229057,21229560,"limma_voom"
6.8136548772717,0.000470950589022688,0.0214782944073522,"chr12:24675471:24675637","chr12",24675471,24675637,"limma_voom"
-6.53353095789332,0.00219933685758239,0.0397155902548796,"chr12:24811257:24811492","chr12",24811257,24811492,"limma_voom"
-7.48926074800459,0.000303528642141995,0.0214782944073522,"chr12:24890827:24890977","chr12",24890827,24890977,"limma_voom"
7.33364930833362,0.000255597937658399,0.0214782944073522,"chr12:26454766:26454925","chr12",26454766,26454925,"limma_voom"
-6.84141683656834,0.000648270253477563,0.021569917914847,"chr12:26455995:26456278","chr12",26455995,26456278,"limma_voom"
-6.89446916877355,0.000602766366981273,0.0214782944073522,"chr12:26473442:26473624","chr12",26473442,26473624,"limma_voom"
6.44644494113994,0.000996504849429188,0.0253532873035844,"chr12:28829573:28829728","chr12",28829573,28829728,"limma_voom"
-6.98132428983508,0.0005354732185232,0.0214782944073522,"chr12:30888111:30888275","chr12",30888111,30888275,"limma_voom"
7.05376525476245,0.000349852455813852,0.0214782944073522,"chr12:30911787:30911945","chr12",30911787,30911945,"limma_voom"
1.33988832062082,0.00108718411653122,0.0262242387687049,"chr12:31806773:31806940","chr12",31806773,31806940,"limma_voom"
1.57403886099736,0.000336563469588281,0.0214782944073522,"chr12:31996941:31997135","chr12",31996941,31997135,"limma_voom"
-6.5914526876903,0.00208067480598164,0.0383172691901565,"chr12:32009837:32010088","chr12",32009837,32010088,"limma_voom"
6.92236053816918,0.000423266540720994,0.0214782944073522,"chr12:32059782:32059980","chr12",32059782,32059980,"limma_voom"
-6.8620215555279,0.000659335782322055,0.0216570744003162,"chr12:32060645:32060821","chr12",32060645,32060821,"limma_voom"
6.06434203891166,0.00178793960965779,0.0348809484425301,"chr12:32243487:32243693","chr12",32243487,32243693,"limma_voom"
-6.6934910034957,0.00100299031227826,0.0254177319208382,"chr12:32286783:32286939","chr12",32286783,32286939,"limma_voom"
-6.650484379021,0.000927391199382991,0.0245282395344146,"chr12:32291724:32291882","chr12",32291724,32291882,"limma_voom"
6.09366134137455,0.00296784886152116,0.0479849290105636,"chr12:32382377:32382526","chr12",32382377,32382526,"limma_voom"
6.20499551444257,0.00180612713478483,0.0350518304595125,"chr12:32921794:32922108","chr12",32921794,32922108,"limma_voom"
-1.49266796878379,0.00227222316195042,0.0405516502677159,"chr12:35046661:35046966","chr12",35046661,35046966,"limma_voom"
