"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","peak_key","chr","start","end","source_method"
22.8246029039439,-7.98957332930447,2.23072233129618,-3.58160817113534,0.000341485692628965,0.00733289641291006,"chr11:53656482:53656808","chr11",53656482,53656808,"deseq2"
22.7860300145878,-7.98809426708258,2.30640493301317,-3.46343963834948,0.000533316237274688,0.0106012723221216,"chr11:53979404:53979797","chr11",53979404,53979797,"deseq2"
136.430932006368,-1.12178229484216,0.315329508807563,-3.55749228508378,0.000374412094028955,0.00788901150469312,"chr11:53980056:53980491","chr11",53980056,53980491,"deseq2"
35.68375494919,8.55692049608872,1.7943517467867,4.76880885334348,1.85318390694971e-06,9.95958367671456e-05,"chr11:54002246:54002403","chr11",54002246,54002403,"deseq2"
38.2307212982946,-8.73332440781925,1.74017028053025,-5.01866082045611,5.20329243744703e-07,3.49470843626693e-05,"chr11:54866619:54866783","chr11",54866619,54866783,"deseq2"
52.0750844572228,9.09951597968176,1.62104575024889,5.613361608261,1.98433313893241e-08,2.75997745152059e-06,"chr11:57959938:57960310","chr11",57959938,57960310,"deseq2"
41.0542989952929,8.75855570142671,1.68963619073141,5.18369324087177,2.17534615894223e-07,1.73211566939514e-05,"chr11:58126524:58126680","chr11",58126524,58126680,"deseq2"
22.0300661029506,7.86111621387965,2.2689672484628,3.46462304345974,0.000530975176913965,0.010576916792008,"chr11:58146359:58146517","chr11",58146359,58146517,"deseq2"
62.7281926363247,1.47733756274495,0.438473181969088,3.36927689878443,0.000753656753932892,0.013928808246768,"chr11:58401991:58402398","chr11",58401991,58402398,"deseq2"
52.6184339515581,9.11673697712068,1.57219870204742,5.79871804069566,6.68237775172953e-09,1.27041360742571e-06,"chr11:58919319:58919470","chr11",58919319,58919470,"deseq2"
25.8151404413948,-8.16676512811037,2.10861863514492,-3.87304038387629,0.000107486008929949,0.00285285171041222,"chr11:58994502:58994706","chr11",58994502,58994706,"deseq2"
39.1739121394863,8.69167305047482,1.72150170117312,5.04889018962448,4.44384066182398e-07,3.07668754718098e-05,"chr11:59202634:59202819","chr11",59202634,59202819,"deseq2"
45.3493413528341,8.90267433469279,1.63168468217691,5.45612423278699,4.86639515857268e-08,5.47258484451049e-06,"chr11:59226374:59226526","chr11",59226374,59226526,"deseq2"
23.8471829862042,-8.05329535961988,2.2039639067771,-3.65400510183325,0.000258181133386988,0.00586560601406444,"chr11:59260842:59261042","chr11",59260842,59261042,"deseq2"
22.2457818411318,-7.95206042594849,2.26357003569674,-3.51306135906716,0.000442975166081161,0.00904943842083548,"chr11:59941429:59941602","chr11",59941429,59941602,"deseq2"
536.259037953798,-1.24922666408795,0.285737490138747,-4.37193825521934,1.2314835628651e-05,0.000468549792350856,"chr11:60416986:60417299","chr11",60416986,60417299,"deseq2"
24.4452904936943,-8.08894788151279,2.17258269760127,-3.72319446824451,0.000196717882384456,0.0047248721009748,"chr11:60509562:60509726","chr11",60509562,60509726,"deseq2"
61.1324984462595,-9.4104732892096,1.53404492853432,-6.13441830429354,8.54713520796907e-10,3.10614940720561e-07,"chr11:60925089:60925254","chr11",60925089,60925254,"deseq2"
47.7276734609396,8.97554263638354,1.61091668686336,5.57169884052783,2.52267224888769e-08,3.32360645161016e-06,"chr11:60931555:60931749","chr11",60931555,60931749,"deseq2"
30.9665852767434,-8.42875797964621,1.954378979464,-4.31275513511604,1.61232655883676e-05,0.000588146497540672,"chr11:61067237:61067489","chr11",61067237,61067489,"deseq2"
17.7985768896203,-7.63193420609444,2.63880576229855,-2.8921924891685,0.00382563481442926,0.0498399946303937,"chr11:61212234:61212558","chr11",61212234,61212558,"deseq2"
32.4778355528214,8.4202706946083,1.8866494528549,4.46308172504789,8.07892213124032e-06,0.000333234127342644,"chr11:61882171:61882466","chr11",61882171,61882466,"deseq2"
29.751083817085,-8.37163398618849,1.966441268704,-4.25725096366894,2.06955993145588e-05,0.000722427424637696,"chr11:61956949:61957100","chr11",61956949,61957100,"deseq2"
55.9175858045014,9.20519686023196,1.55530955485251,5.91856253407053,3.2476752393438e-09,7.77668607660505e-07,"chr11:61967140:61967302","chr11",61967140,61967302,"deseq2"
197.767359954896,1.0632254836952,0.216274042184021,4.91610307440658,8.82839272834324e-07,5.40681155917894e-05,"chr11:61975874:61976181","chr11",61975874,61976181,"deseq2"
34.1490553744604,8.49169976159672,1.88853184430389,4.49645569239884,6.90955697577759e-06,0.000293719077124005,"chr11:62086748:62087004","chr11",62086748,62087004,"deseq2"
28.10772243552,8.21251601102595,2.02014034111812,4.06531954432454,4.79666963132971e-05,0.00145735358163747,"chr11:62095700:62095856","chr11",62095700,62095856,"deseq2"
19.9495930613837,7.71864870611025,2.40390371071787,3.21088098150373,0.00132328729210669,0.0217498346392021,"chr11:62496201:62496414","chr11",62496201,62496414,"deseq2"
37.8351783905416,-8.71713288092569,1.81330908050029,-4.80730669397002,1.52977216884057e-06,8.50334786994093e-05,"chr11:62538714:62539018","chr11",62538714,62539018,"deseq2"
24.6960996704355,-8.10292409636939,2.15097424903462,-3.76709488735445,0.000165158240049464,0.00405530529259022,"chr11:62539153:62539327","chr11",62539153,62539327,"deseq2"
35.2790421534657,8.54014550107813,1.80342037086754,4.73552680175719,2.18486827749976e-06,0.000114354567509506,"chr11:62549511:62549670","chr11",62549511,62549670,"deseq2"
134.85005236927,1.55827393312339,0.260836728034483,5.97413540978547,2.31313616655822e-09,6.06330114161934e-07,"chr11:62549761:62549914","chr11",62549761,62549914,"deseq2"
19.7665343448109,-7.7823215667669,2.39385107789921,-3.25096311905772,0.00115014776626109,0.0196133769917199,"chr11:62560741:62560901","chr11",62560741,62560901,"deseq2"
33.4828069058266,8.46463972440535,1.85108946539036,4.57278801628334,4.81276993008031e-06,0.000219131576768399,"chr11:62575607:62575765","chr11",62575607,62575765,"deseq2"
71.0012723198476,-9.62465197793243,1.52557827142059,-6.30885491635256,2.81107473357447e-10,1.53337369737142e-07,"chr11:62575988:62576406","chr11",62575988,62576406,"deseq2"
49.0160282737225,-9.09439355902782,1.77341319037321,-5.12818648716261,2.92546578797995e-07,2.19184609390821e-05,"chr11:62602279:62602635","chr11",62602279,62602635,"deseq2"
43.2688683112672,8.83564732795326,1.66338143046162,5.31185882332546,1.08512655475374e-07,9.96591235814529e-06,"chr11:62603216:62603368","chr11",62603216,62603368,"deseq2"
132.146946573277,-1.03140867742701,0.307162270047673,-3.35786253066475,0.000785476664891644,0.0143938290569547,"chr11:64079621:64080028","chr11",64079621,64080028,"deseq2"
132.808098832244,-1.17175245926479,0.280495294064541,-4.17744070599335,2.94807481162948e-05,0.000973214855094765,"chr11:65650069:65650672","chr11",65650069,65650672,"deseq2"
20.4384574652754,7.75309237965652,2.35362082184331,3.29411275924406,0.000987328825874917,0.017299743897385,"chr11:65788472:65788714","chr11",65788472,65788714,"deseq2"
46.7750707466764,8.94449390838177,1.71871532155177,5.20417418534797,1.9486117161004e-07,1.57740253550901e-05,"chr11:68853707:68853939","chr11",68853707,68853939,"deseq2"
18.3001952431026,-7.67048235147959,2.47324183319863,-3.10138792273274,0.00192615772473358,0.0291848898245263,"chr11:68884721:68884886","chr11",68884721,68884886,"deseq2"
46.0350770279929,-9.00140079589939,1.6251157231374,-5.53892911608877,3.04326779572335e-08,3.8280242434783e-06,"chr11:69096769:69096933","chr11",69096769,69096933,"deseq2"
69.6121359274691,-9.59774331061902,1.51029292244625,-6.35488862324362,2.08577689870314e-10,1.26808717388342e-07,"chr11:69097600:69097768","chr11",69097600,69097768,"deseq2"
45.0766083798155,8.89115304435664,1.75761857399949,5.05863625696939,4.22265467501622e-07,2.95155976176433e-05,"chr11:69124572:69124800","chr11",69124572,69124800,"deseq2"
43.4462523760093,8.84023841402581,1.65544899715234,5.3400850338685,9.29029952538874e-08,8.99217797345462e-06,"chr11:69331980:69332135","chr11",69331980,69332135,"deseq2"
24.0208179189243,-8.06308992710957,2.17698716509234,-3.70378386074112,0.000212407253907428,0.00501613474272801,"chr11:69365052:69365206","chr11",69365052,69365206,"deseq2"
47.7329388617644,-9.05409770673256,1.60868817324681,-5.62824906486303,1.82048097171136e-08,2.61705349541708e-06,"chr11:69409125:69409284","chr11",69409125,69409284,"deseq2"
52.6138935273545,9.11630042463328,1.57333420171199,5.79425554641448,6.86248992197208e-09,1.29202975579323e-06,"chr11:69632428:69632587","chr11",69632428,69632587,"deseq2"
24.1751664069663,-8.07217579037291,2.17268102871579,-3.71530642725966,0.000202957588362225,0.0048408743950802,"chr11:69785117:69785282","chr11",69785117,69785282,"deseq2"
68.5799126228698,-9.57583743228179,1.51427443065495,-6.32371334972625,2.5535122551153e-10,1.4611347330373e-07,"chr11:69900735:69900935","chr11",69900735,69900935,"deseq2"
153.839423805398,1.01957708149963,0.240047480481223,4.24739755424918,2.16268002078506e-05,0.000749998926994178,"chr11:69947360:69947621","chr11",69947360,69947621,"deseq2"
109.345445347508,10.1733414223267,1.47128998991125,6.91457258058311,4.69276098665697e-12,9.46655914795471e-09,"chr11:69995360:69995509","chr11",69995360,69995509,"deseq2"
71.0627403062466,1.7424725754356,0.42903928019045,4.06133577014701,4.87927363911365e-05,0.00147937042050321,"chr11:70075913:70076146","chr11",70075913,70076146,"deseq2"
42.8732363639503,8.82255097018205,1.67184335659851,5.27713971249804,1.3121584611205e-07,1.15477568304351e-05,"chr11:70079169:70079446","chr11",70079169,70079446,"deseq2"
23.3147348256799,7.94232955190349,2.21047464732539,3.59304258997653,0.000326839141437001,0.00708819041600751,"chr11:70080069:70080245","chr11",70080069,70080245,"deseq2"
45.1537955912774,8.89667628138089,1.63483008967177,5.441957753033,5.26981750684018e-08,5.803262241259e-06,"chr11:70238120:70238296","chr11",70238120,70238296,"deseq2"
19.795464011828,-7.78357014899452,2.39570044799806,-3.24897470194939,0.00115821778207036,0.0196935028165579,"chr11:70525472:70525667","chr11",70525472,70525667,"deseq2"
46.4113050257591,-9.0129865340462,1.62228991572702,-5.55571876929722,2.76471700574415e-08,3.59382423252244e-06,"chr11:70654569:70654720","chr11",70654569,70654720,"deseq2"
36.0408843333798,-8.64919343789478,1.79723185522494,-4.81250842107528,1.49047590247878e-06,8.31748287889329e-05,"chr11:70764529:70764827","chr11",70764529,70764827,"deseq2"
126.411339474378,-1.41010869541513,0.344303659023192,-4.09553793130077,4.2118925615977e-05,0.00130620143123087,"chr11:70971144:70971434","chr11",70971144,70971434,"deseq2"
28.1031820113164,8.21206267206416,2.01996092006342,4.06545621278967,4.79385945403862e-05,0.00145725836997377,"chr11:72221405:72221558","chr11",72221405,72221558,"deseq2"
70.3504394969573,1.45922492239633,0.40268487490134,3.62373909065706,0.000290374530168409,0.0064333693476456,"chr11:72311475:72311637","chr11",72311475,72311637,"deseq2"
19.650758746125,-7.77286842553741,2.4111108848155,-3.22377061730706,0.00126514696204331,0.0210371232021818,"chr11:72688732:72688882","chr11",72688732,72688882,"deseq2"
25.697607357989,8.08230826429661,2.12425600036169,3.804771300126,0.000141935269313545,0.0035768790990868,"chr11:74581441:74581606","chr11",74581441,74581606,"deseq2"
18.0686725110395,-7.65237975052767,2.48424380935665,-3.08036583273581,0.00206746478744873,0.0308945471829807,"chr11:74926424:74926614","chr11",74926424,74926614,"deseq2"
25.7248499032109,8.08514527275605,2.11647534156592,3.82009897019357,0.000133398135955225,0.00340585398295132,"chr11:75231709:75232072","chr11",75231709,75232072,"deseq2"
80.1304382540009,9.72387745221988,1.49130046357338,6.52040128045023,7.01195446055098e-11,6.29619572446243e-08,"chr11:75448684:75448840","chr11",75448684,75448840,"deseq2"
21.4161516015785,-7.89755619427893,2.29785023682699,-3.43693251531674,0.000588342172476419,0.0114713840228453,"chr11:75588315:75588473","chr11",75588315,75588473,"deseq2"
50.2604309350892,-9.12857053004237,1.5883400434796,-5.74723943246074,9.07122354197657e-09,1.57572012508173e-06,"chr11:75655811:75655961","chr11",75655811,75655961,"deseq2"
36.5773321488059,8.59242585040647,1.77280473888782,4.84679765454427,1.25470282643143e-06,7.25056737273965e-05,"chr11:75925867:75926064","chr11",75925867,75926064,"deseq2"
243.922466195072,1.03563877585931,0.356309801656395,2.9065683038886,0.00365417110784847,0.0482730845684204,"chr11:75926309:75926809","chr11",75926309,75926809,"deseq2"
135.667710508346,1.05238432232182,0.242734340327886,4.33553950751368,1.45403055170308e-05,0.000536777312777675,"chr11:75927875:75928051","chr11",75927875,75928051,"deseq2"
29.001299635136,8.2575034380598,1.98947928042017,4.15058529099929,3.31626160224028e-05,0.00107291357214387,"chr11:75965726:75966112","chr11",75965726,75966112,"deseq2"
17.5530992564636,7.53383642555169,2.53497859471232,2.97195267891667,0.0029591228886759,0.0411898896726852,"chr11:76167282:76167486","chr11",76167282,76167486,"deseq2"
97.9285996283188,-1.21963618621606,0.330679012024401,-3.68827818478562,0.000225776730462795,0.00525417020472928,"chr11:76407308:76407630","chr11",76407308,76407630,"deseq2"
19.3709914370579,-7.75171661283579,2.47992435747202,-3.12578752230077,0.00177329626013548,0.0273660592868342,"chr11:76763761:76763982","chr11",76763761,76763982,"deseq2"
18.5399089126543,7.6121826497402,2.45577126314413,3.09971159121485,0.00193709162766393,0.029291720463909,"chr11:77100251:77100409","chr11",77100251,77100409,"deseq2"
31.0244730760864,-8.4318520611245,1.93105961723421,-4.36643798351558,1.26289122862565e-05,0.000476770029487298,"chr11:77492905:77493060","chr11",77492905,77493060,"deseq2"
26.8003515917726,8.1432312023292,2.07106764158831,3.93190016530997,8.42770663064055e-05,0.00232239422803275,"chr11:77626932:77627087","chr11",77626932,77627087,"deseq2"
20.3646418523011,-7.82522993562784,2.3572950147754,-3.31958023352177,0.000901528942826892,0.0160910509933002,"chr11:77627284:77627438","chr11",77627284,77627438,"deseq2"
25.9598457070979,-8.17493726525563,2.10013649937781,-3.8925742529962,9.91861276772099e-05,0.00265428626404418,"chr11:77763450:77763619","chr11",77763450,77763619,"deseq2"
33.166093929306,-8.52855133544552,1.85975262401355,-4.58585256196063,4.52137596240039e-06,0.000207951227774231,"chr11:77764231:77764406","chr11",77764231,77764406,"deseq2"
32.809152376218,-8.51253442750798,1.87653990544689,-4.53629278162394,5.72516872078305e-06,0.000250862967258636,"chr11:77783795:77783973","chr11",77783795,77783973,"deseq2"
18.1261152685227,7.57876418040466,2.49794243989523,3.03400272935133,0.0024133224663759,0.0350382004353307,"chr11:77825952:77826113","chr11",77825952,77826113,"deseq2"
33.9281931471773,-8.56081680669359,1.84803739066186,-4.6323828998003,3.61480802707144e-06,0.000174940522802674,"chr11:78037826:78037977","chr11",78037826,78037977,"deseq2"
54.8909425069686,-9.25493957017452,1.56149472309291,-5.92697460535947,3.08566671873808e-09,7.50395575163117e-07,"chr11:78176040:78176216","chr11",78176040,78176216,"deseq2"
27.5130022751663,-8.25899862501839,2.04067338264182,-4.04719280178313,5.18355441496797e-05,0.00155867157872028,"chr11:78328557:78328747","chr11",78328557,78328747,"deseq2"
54.206074463736,-9.23969675110716,1.73376885732312,-5.32925523034999,9.86163284305252e-08,9.31349839619353e-06,"chr11:78344048:78344491","chr11",78344048,78344491,"deseq2"
22.6575672054534,7.90290671713814,2.33575068724672,3.38345473268541,0.000715800063779871,0.0134223362690086,"chr11:78658684:78658967","chr11",78658684,78658967,"deseq2"
16.7470386750341,-7.54223625435987,2.58578847803415,-2.91680325689048,0.00353638761290225,0.0471128196820451,"chr11:78801215:78801417","chr11",78801215,78801417,"deseq2"
36.8137417281954,8.60338313908082,1.82489849331098,4.71444475986791,2.42370743809197e-06,0.000124414850153243,"chr11:78830225:78830443","chr11",78830225,78830443,"deseq2"
70.7215334760894,-9.62080685387203,1.50732711204324,-6.38269342931852,1.74000029674536e-10,1.14106873392745e-07,"chr11:78832796:78832956","chr11",78832796,78832956,"deseq2"
28.8442793335107,-8.32736449223143,1.99687645281046,-4.17019514678099,3.04338919709536e-05,0.00099902930533448,"chr11:78833346:78833496","chr11",78833346,78833496,"deseq2"
16.7345928166078,7.46370337281221,2.57943417974821,2.89354286742869,0.00380922290050184,0.049714958539309,"chr11:79019596:79019888","chr11",79019596,79019888,"deseq2"
130.624396749981,1.05041722466602,0.251365211767528,4.1788488441968,2.92988326527924e-05,0.000968853466164434,"chr11:79071691:79071902","chr11",79071691,79071902,"deseq2"
22.3229560851528,-7.95697975778589,2.26312871145492,-3.51592011426982,0.000438232822172462,0.00898400374643336,"chr11:80092406:80092657","chr11",80092406,80092657,"deseq2"
132.256614886026,1.38881009024367,0.31730694770812,4.37686631280823,1.20397768548955e-05,0.000460485960770625,"chr11:80429003:80429644","chr11",80429003,80429644,"deseq2"
21.6162724588191,7.8329800846935,2.29741131762738,3.40948093386382,0.000650866272353014,0.0124468577935399,"chr11:82746236:82746414","chr11",82746236,82746414,"deseq2"
22.8438893486219,-7.99025346365904,2.2389676318063,-3.56872218702547,0.000358726560899882,0.00762527042061631,"chr11:82763369:82763535","chr11",82763369,82763535,"deseq2"
33.6194961710932,-8.54793736893774,1.84889797905818,-4.62326070218975,3.77754470547324e-06,0.000180718357979464,"chr11:82870915:82871064","chr11",82870915,82871064,"deseq2"
25.4968287082805,-8.15075052227573,2.35605116326577,-3.45949640201268,0.00054118650755719,0.0107145015310636,"chr11:83065773:83066194","chr11",83065773,83066194,"deseq2"
120.104657364257,1.14480795913023,0.308071026121376,3.71605202067653,0.000202359936383423,0.00483452218052334,"chr11:83233592:83233890","chr11",83233592,83233890,"deseq2"
84.3815169943558,-9.87305107934052,1.53706579599655,-6.42331063839682,1.33341991554999e-10,9.89049307102584e-08,"chr11:83271663:83272019","chr11",83271663,83272019,"deseq2"
37.6326137908044,-8.71067552351683,1.75128297659722,-4.97388237076445,6.56251388519893e-07,4.22294512579532e-05,"chr11:83302206:83302361","chr11",83302206,83302361,"deseq2"
19.5542980574259,-7.76642495907739,2.39706162703021,-3.23997717517986,0.0011953926797113,0.0201353805920202,"chr11:83442990:83443145","chr11",83442990,83443145,"deseq2"
31.7888849631694,8.38976255603206,1.90033655215346,4.41488248306584,1.01064877394435e-05,0.00039801967403011,"chr11:83941786:83942007","chr11",83941786,83942007,"deseq2"
71.7221102022718,-1.47759777020599,0.49766620442608,-2.96905386997293,0.00298718223440459,0.0414125632092694,"chr11:84178683:84179290","chr11",84178683,84179290,"deseq2"
27.8007825205741,8.19628923732579,2.0318016271314,4.03400072520748,5.48351483493243e-05,0.00163038891156817,"chr11:84871400:84871550","chr11",84871400,84871550,"deseq2"
32.2206880910668,-8.48626178204162,1.90031547281054,-4.46571209015657,7.98028700484727e-06,0.000330802166930334,"chr11:84879811:84879970","chr11",84879811,84879970,"deseq2"
122.438659594756,1.01352250918097,0.322835367009549,3.13944075758897,0.00169270636955933,0.0264086627263646,"chr11:85103801:85104025","chr11",85103801,85104025,"deseq2"
28.0339355386355,-8.28604880258058,2.02264595739104,-4.09663825362128,4.19193178389483e-05,0.0013007022783999,"chr11:85105892:85106096","chr11",85105892,85106096,"deseq2"
28.8539225558497,-8.3275884101702,1.9950675356896,-4.174088476304,2.99181479134771e-05,0.000987095931582867,"chr11:85106720:85106911","chr11",85106720,85106911,"deseq2"
17.1438460365357,7.49919758206825,2.54292689282102,2.94904175312289,0.00318760907594549,0.0435498136042974,"chr11:85184448:85184600","chr11",85184448,85184600,"deseq2"
22.5159059278598,-7.97024095344397,2.25426154099028,-3.53563275978292,0.000406799781486144,0.00845304680704602,"chr11:85213370:85213519","chr11",85213370,85213519,"deseq2"
17.3393917980924,7.51533616792745,2.53011717515725,2.97035103422052,0.00297459631500144,0.0412674860767908,"chr11:85233708:85233896","chr11",85233708,85233896,"deseq2"
22.1010765754287,-7.94253338147618,2.27560177478637,-3.49030022277154,0.00048247819535149,0.00973042151751546,"chr11:85235554:85235713","chr11",85235554,85235713,"deseq2"
25.7203094790072,8.0846754985043,2.11042004146497,3.83083715073718,0.000127708011301046,0.00329080709915476,"chr11:85299981:85300142","chr11",85299981,85300142,"deseq2"
28.4198067587406,-8.30539803459633,2.01580911497147,-4.12013120335249,3.78656712249232e-05,0.00119849777713809,"chr11:85310390:85310540","chr11",85310390,85310540,"deseq2"
20.3270633118861,7.74458262380874,2.35544574084685,3.28794779243115,0.00100920552513805,0.0176354133157731,"chr11:85312958:85313119","chr11",85312958,85313119,"deseq2"
18.9369041052577,-7.72080320579823,2.46558612803197,-3.13142709476589,0.00173958971670931,0.0269671059271551,"chr11:85628630:85628842","chr11",85628630,85628842,"deseq2"
34.9902639353344,8.52881567422321,1.81385702845307,4.70203303812589,2.57583807926855e-06,0.000130729382170877,"chr11:85799944:85800110","chr11",85799944,85800110,"deseq2"
443.053750760835,1.15664092690413,0.18600707994193,6.21826291378386,5.02688767753744e-10,2.18950969626472e-07,"chr11:85804104:85804353","chr11",85804104,85804353,"deseq2"
39.6488442883078,-8.7876797645365,1.77103416507828,-4.96189172282177,6.98099104172703e-07,4.4627113050427e-05,"chr11:86545337:86545539","chr11",86545337,86545539,"deseq2"
26.1141941951399,-8.18334048008573,2.09848378294414,-3.89964437495183,9.63340797834998e-05,0.00259280533096269,"chr11:86587320:86587482","chr11",86587320,86587482,"deseq2"
24.3102284503303,-8.08059035732364,2.16555056924795,-3.73142538071963,0.000190399409390812,0.00459493259894248,"chr11:86588038:86588209","chr11",86588038,86588209,"deseq2"
35.7315831637283,8.55667762142771,1.88405229675125,4.54163487721775,5.58196557805664e-06,0.000246252018868689,"chr11:86610082:86610288","chr11",86610082,86610288,"deseq2"
31.2945971628144,-8.44509395805671,1.91856412016582,-4.40177832436835,1.07367224170663e-05,0.000417808865152804,"chr11:86757010:86757180","chr11",86757010,86757180,"deseq2"
30.7043024262004,8.34025211509053,1.93724767166321,4.3052069371853,1.66829712124816e-05,0.000605912641453946,"chr11:86763375:86763524","chr11",86763375,86763524,"deseq2"
25.2223642267083,8.05648983953461,2.13064082463685,3.78125198127083,0.000156041632046606,0.00387053542473446,"chr11:86807799:86807963","chr11",86807799,86807963,"deseq2"
41.1566123002749,8.7622998921913,1.6870425316338,5.19388203195181,2.05953672131024e-07,1.6602881317579e-05,"chr11:87771118:87771288","chr11",87771118,87771288,"deseq2"
23.2784114320507,7.93864927636413,2.35668606364443,3.36856461233009,0.000755606843866967,0.0139560105830049,"chr11:88004169:88004370","chr11",88004169,88004370,"deseq2"
94.9641892945985,-1.22227377423592,0.30599412233157,-3.99443546471617,6.48485812507204e-05,0.00188396587590756,"chr11:88953599:88953883","chr11",88953599,88953883,"deseq2"
17.0268059841011,-7.56672291826561,2.55099297093278,-2.9661872864741,0.00301516815515195,0.0417212634839838,"chr11:88974095:88974256","chr11",88974095,88974256,"deseq2"
23.4442906758837,7.95175033320857,2.2464172517745,3.53974771468982,0.00040050970129725,0.00835444914803932,"chr11:89100349:89100572","chr11",89100349,89100572,"deseq2"
23.8922912619426,7.97672005020479,2.23794050166854,3.56431283327577,0.00036481065585922,0.00772855678011737,"chr11:89165370:89165763","chr11",89165370,89165763,"deseq2"
19.9359717887728,7.71696125374336,2.37622753483464,3.2475683160032,0.00116395717860017,0.0197254241373399,"chr11:90723370:90723527","chr11",90723370,90723527,"deseq2"
33.6098529487542,-8.54779411668717,1.84732837181672,-4.62711137180285,3.7080113950578e-06,0.000177975398908346,"chr11:90727973:90728145","chr11",90727973,90728145,"deseq2"
32.584689282007,8.42535840234784,1.87721746064115,4.48821651140525,7.18219161394273e-06,0.000302967667399559,"chr11:94276895:94277054","chr11",94276895,94277054,"deseq2"
17.3933907595282,-7.59762408706968,2.52972951982428,-3.00333455712586,0.00267038695925355,0.0379861405987896,"chr11:94411614:94411858","chr11",94411614,94411858,"deseq2"
35.4700474908188,8.54750394987613,1.80297159689296,4.74078680141491,2.12889860639013e-06,0.000111939790236,"chr11:94455231:94455388","chr11",94455231,94455388,"deseq2"
52.2841786974482,1.63782135648327,0.525756115569481,3.11517319148868,0.00183836935435744,0.0281470166230514,"chr11:94544031:94544246","chr11",94544031,94544246,"deseq2"
17.5621801048709,7.53504862659593,2.57223521641457,2.92937775616766,0.00339641378356758,0.0456439535984163,"chr11:94866617:94866840","chr11",94866617,94866840,"deseq2"
57.1676254035523,-9.31468197169615,1.55102485885557,-6.00550140670799,1.90741511033997e-09,5.37808130024118e-07,"chr11:94987872:94988037","chr11",94987872,94988037,"deseq2"
57.1869118482303,-9.31440786417548,1.54919016478131,-6.01243674012761,1.82755157970727e-09,5.25101942766392e-07,"chr11:95006656:95006826","chr11",95006656,95006826,"deseq2"
63.8239822299654,-9.47205644872658,1.52829691957012,-6.1977854744292,5.72631153003878e-10,2.38685644550405e-07,"chr11:95009821:95009973","chr11",95009821,95009973,"deseq2"
23.4215885548655,7.94928882090497,2.20250482877843,3.60920381060589,0.000307138235943773,0.00671390379807428,"chr11:95432315:95432469","chr11",95432315,95432469,"deseq2"
22.0914333530897,-7.94217293075736,2.26647493878726,-3.50419622773638,0.000457987749023375,0.00930402191846477,"chr11:95687365:95687520","chr11",95687365,95687520,"deseq2"
48.5143245243137,-9.07621711501607,1.61340264199182,-5.62551273860011,1.84957755797476e-08,2.65234875113506e-06,"chr11:95805807:95805973","chr11",95805807,95805973,"deseq2"
71.1311003189906,9.54992564788443,1.51442246079559,6.305985215557,2.86366371992607e-10,1.53337369737142e-07,"chr11:95826352:95826560","chr11",95826352,95826560,"deseq2"
41.1923291687284,-8.84136529263519,1.68645928225245,-5.24256078144182,1.58363199357507e-07,1.3414902947026e-05,"chr11:95827553:95827706","chr11",95827553,95827706,"deseq2"
21.6822623701719,7.8360937717929,2.46186964427157,3.18298484650738,0.00145765242750017,0.0234562679710635,"chr11:96553087:96553426","chr11",96553087,96553426,"deseq2"
59.2918084172049,9.28869396942965,1.54095891747127,6.02786606710611,1.66138635520756e-09,4.84834073108446e-07,"chr11:96916844:96916994","chr11",96916844,96916994,"deseq2"
42.2149092509887,-8.87733409985575,1.67837337797901,-5.28924863581028,1.2281984176328e-07,1.09944479517083e-05,"chr11:96917278:96917493","chr11",96917278,96917493,"deseq2"
50.1928999134072,-9.12637449455297,1.58831990483371,-5.74592968757666,9.14172913876589e-09,1.58053946402271e-06,"chr11:96947804:96947967","chr11",96947804,96947967,"deseq2"
287.883772792887,-1.62298077618464,0.202571068508368,-8.01190805841849,1.1294229103093e-15,1.64796920400505e-11,"chr11:96948023:96948259","chr11",96948023,96948259,"deseq2"
66.7277023010562,-9.53609275038537,1.52090066569604,-6.27002996676392,3.60978626817761e-10,1.79363616431043e-07,"chr11:96977350:96977511","chr11",96977350,96977511,"deseq2"
36.5811040415271,-8.67010504176951,1.77343743781257,-4.88886997472183,1.01416450715843e-06,6.03381360451599e-05,"chr11:96982505:96982664","chr11",96982505,96982664,"deseq2"
28.6011272636154,8.23738380752233,2.00319430088115,4.11212422274711,3.92035248738139e-05,0.00123281989723068,"chr11:97198721:97198873","chr11",97198721,97198873,"deseq2"
45.8336653325221,8.91711949372033,1.62978823479749,5.4713362775185,4.46654857001811e-08,5.08167850466095e-06,"chr11:97744587:97744759","chr11",97744587,97744759,"deseq2"
32.380062672043,8.416011715967,1.88739786000318,4.45905545106046,8.23216236999186e-06,0.000337883373224033,"chr11:97766282:97766454","chr11",97766282,97766454,"deseq2"
47.7425820841034,-9.05403841427108,1.60831204125958,-5.62952846338217,1.8070295179682e-08,2.61057618356965e-06,"chr11:97986383:97986536","chr11",97986383,97986536,"deseq2"
21.8299799171903,7.84791465277159,2.27813831648314,3.44488067119943,0.000571311545594767,0.0112082683558449,"chr11:97994931:97995102","chr11",97994931,97995102,"deseq2"
22.025525678747,7.86058485408681,2.26726274898831,3.46699334146179,0.000526314927461848,0.0104984178883495,"chr11:98031569:98031718","chr11",98031569,98031718,"deseq2"
