"gene_id","gene_label","log2FC_deseq2","padj_deseq2","logFC_limma","padj_limma","gene_symbol_limma","entrez_id","gene_symbol","mean_log2FoldChange","best_padj","n_dars","representative_annotation","direction"
"ENSMUSG00000062098","Btbd3",-2.45743059378681,0.00614060029681194,-3.37876363869416,0.0276706175942971,"Btbd3","228662","Btbd3",-8.38029941366447,5.05812025781275e-10,16,"Intron (ENSMUST00000134833.1/ENSMUST00000134833.1, intron 4 of 4)","Up in CMP and more open in CMP"
"ENSMUSG00000026187","Xrcc5",-2.44917737646126,2.08691233352644e-10,-2.59725386429207,0.0120910728471192,"Xrcc5","22596","Xrcc5",-6.42083800529355,4.54217694579431e-07,4,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000031480","Thsd1",-2.44632232055004,0.0229409352892469,-5.07386677957005,0.0151673789061342,"Thsd1","56229","Thsd1",-8.539357802395,5.79950153307573e-09,5,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000026489","Coq8a",-2.44401055973636,0.0157994478808404,-4.53998673072374,0.0196303938859192,"Coq8a","67426","Coq8a",-8.61949403759373,1.44468239620397e-07,4,"Intron (ENSMUST00000170472.7/67426, intron 4 of 14)","Up in CMP and more open in CMP"
"ENSMUSG00000047867","Gimap6",-2.43001548963705,2.64861332041737e-11,-2.63882995693538,0.00580005838264082,"Gimap6","231931","Gimap6",-9.08258161666994,2.07691242274506e-08,3,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000026782","Abi2",-2.42251314648886,1.67490826332821e-07,-2.87774154773264,0.00566141823300194,"Abi2","329165","Abi2",-8.18339179069935,1.46279426004476e-06,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000027478","Dnmt3b",-2.42221459203576,5.05938231910834e-07,-2.79633075200914,0.0109128147390487,"Dnmt3b","13436","Dnmt3b",-7.4860947352127,1.69508159422331e-06,6,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000030231","Plekha5",-2.42204839111272,0.000500750057218099,-2.78515967338778,0.0251927753681188,"Plekha5","109135","Plekha5",-7.97697804723939,4.86276937669825e-10,22,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000050075","Gpr171",-2.41959157110647,5.79311555028663e-08,-2.79832571054816,0.00602940280625362,"Gpr171","229323","Gpr171",-7.70522630950355,1.66731673669071e-12,12,"Intron (ENSMUST00000040846.14/329650, intron 6 of 15)","Up in CMP and more open in CMP"
"ENSMUSG00000020812","Snhg16",-2.41909573330173,1.22485331841313e-05,-2.53553330868681,0.0455547742110073,"Snhg16","66293","Snhg16",-0.0796703576577098,1.71720291554006e-07,2,"3' UTR","Up in CMP and more open in CMP"
"ENSMUSG00000027533","Fabp5",-2.41862207058743,5.17396764069137e-20,-2.48133702910527,0.00176473512515504,"Fabp5","16592","Fabp5",-7.64376151175045,1.28561586778754e-08,7,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000035505","Cox18",-2.40954993112334,0.0142282711059995,-3.71006361981255,0.0175408895054943,"Cox18","231430","Cox18",-8.36104669990614,1.45902812123199e-09,5,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000062937","Mtap",-2.4051730450945,4.28099173781101e-11,-2.51845552274546,0.0127321231273257,"Mtap","66902","Mtap",-7.85112131762854,1.50888995848669e-09,8,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000040274","Cdk6",-2.40135873368104,9.72190206100169e-36,-2.46372843454271,0.000118771487052794,"Cdk6","12571","Cdk6",-6.4759873224381,6.4213007788656e-11,34,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000053553","Chlsn",-2.40115522370508,3.28943517617693e-07,-2.60209754037876,0.0226285230842344,"Chlsn","73212","Chlsn",-5.96319787218203,1.79594744345651e-10,2,"Intron (ENSMUST00000066052.11/73212, intron 2 of 4)","Up in CMP and more open in CMP"
"ENSMUSG00000041481","Serpina3g",-2.39982548468749,4.07886426591326e-08,-2.56581577851122,0.016714334205345,"Serpina3g","20715","Serpina3g",-9.2825816700045,9.95415214686852e-11,2,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000022755","Adgrg7",-2.39587421108576,0.000311144147615958,-2.84566157871556,0.0273935295590708,"Adgrg7","239853","Adgrg7",-8.17033581675785,3.48466259192829e-06,2,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000039096","Rsad1",-2.39353872471715,0.000406450499462728,-2.88069286368224,0.0499875081248089,"Rsad1","237926","Rsad1",-9.77114721292823,7.72777380446482e-09,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000024608","Rps14",-2.39321176873584,1.07050113777434e-26,-2.45074169971302,0.000130369798108122,"Rps14","20044","Rps14",-7.04513833648897,2.16424580073839e-09,8,"Promoter (2-3kb)","Up in CMP and more open in CMP"
"ENSMUSG00000087259","2610035D17Rik",-2.3883665712835,0.0168326285087663,-3.35775851531342,0.0372977931443299,"2610035D17Rik","72386","2610035D17Rik",-6.38939972683536,4.29083619430602e-08,15,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000038122","Tbc1d32",-2.38530303958967,0.000983946799867054,-2.84782850905981,0.0342716815071811,"Tbc1d32","544696","Tbc1d32",-4.95799537645143,2.97570784089515e-09,4,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000079470","Utp14b",-2.37949553933659,2.86501498264565e-13,-2.4715320761751,0.00419217379084222,"Utp14b","195434","Utp14b",-7.81028550039503,1.21372184469027e-05,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000096916","Zfp850",-2.37900776783098,0.000151741565922972,-2.837097271089,0.0301605190457727,"Zfp850","100043772","Zfp850",-4.70780693721714,3.04778040898307e-06,2,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000028337","Coro2a",-2.37661921461459,1.9304131853048e-15,-2.58369588288008,0.00196995344981343,"Coro2a","107684","Coro2a",-7.57698262465831,3.45333081970954e-09,12,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000021013","Ttc8",-2.37654298868235,0.00217519260028138,-2.62952634596201,0.0448848086525209,"Ttc8","76260","Ttc8",-8.28143786687019,7.08411725194925e-09,6,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000039304","Tnfsf10",-2.37538294437408,0.0147423249438346,-4.69509179571154,0.0212027462297977,"Tnfsf10","22035","Tnfsf10",-5.62978968056571,2.70121981708063e-09,12,"Intron (ENSMUST00000091284.4/320024, intron 3 of 4)","Up in CMP and more open in CMP"
"ENSMUSG00000046668","Cxxc5",-2.36874372439933,0.0235678756938747,-5.74320213364768,0.024130064330393,"Cxxc5","67393","Cxxc5",-8.51619552291394,7.42149934670075e-10,17,"Intron (ENSMUST00000235919.1/56550, intron 4 of 4)","Up in CMP and more open in CMP"
"ENSMUSG00000001761","Smo",-2.36730230949966,0.000284223157917048,-3.24581598268234,0.0113016346185274,"Smo","319757","Smo",-7.99598060543283,5.2660121901183e-07,3,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000033460","Armcx1",-2.35465841337538,0.00120270264747138,-2.81810951646597,0.0368548486459973,"Armcx1","78248","Armcx1",-6.68013924669264,5.56240170057865e-08,4,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000053398","Phgdh",-2.35213032344748,2.10090863441684e-18,-2.53408806265321,0.000923318950194944,"Phgdh","236539","Phgdh",-8.14168638648707,2.082972376823e-09,11,"3' UTR","Up in CMP and more open in CMP"
"ENSMUSG00000024732","Ccdc86",-2.35141288252987,0.00171506114601852,-3.21361165870481,0.0399001214211453,"Ccdc86","108673","Ccdc86",-7.72149015867181,8.09062657542201e-06,2,"Intron (ENSMUST00000133836.1/108673, intron 2 of 3)","Up in CMP and more open in CMP"
"ENSMUSG00000050377","Il31ra",-2.34785306986131,0.000671952311672664,-2.85379919219155,0.0283331358072132,"Il31ra","218624","Il31ra",-7.88138111458662,1.22376391177684e-06,3,"5' UTR","Up in CMP and more open in CMP"
"ENSMUSG00000032860","P2ry2",-2.34759386658482,0.00115645713104472,-2.78903776779886,0.0253738191852093,"P2ry2","18442","P2ry2",-8.75004408738039,6.12093295981171e-09,11,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000005672","Kit",-2.34712347781592,5.27680227587882e-42,-2.43199297323558,0.000222444713224139,"Kit","16590","Kit",-7.92913545699155,7.92194227718966e-10,39,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000032194","Kank2",-2.34116130743827,0.0277181937641562,-3.33060312299357,0.0133282226056595,"Kank2","235041","Kank2",-7.73588551276008,2.48216332847952e-07,3,"Intron (ENSMUST00000034717.6/235041, intron 3 of 11)","Up in CMP and more open in CMP"
"ENSMUSG00000031907","Zfp90",-2.34018151886045,9.89243022855316e-05,-2.56580636287037,0.0340712521908926,"Zfp90","22751","Zfp90",-0.117667371489207,3.380371661105e-07,6,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000026578","Ccdc181",-2.33921037742697,5.76141201503383e-08,-2.46781103787281,0.0208324943620844,"Ccdc181","74895","Ccdc181",-7.49760936031482,0.000414328868237705,1,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000068735","Trp53i11",-2.33865496000594,0.0325047430625546,-4.05921806181215,0.0184923821206946,"Trp53i11","277414","Trp53i11",-8.0852127122728,3.65392318119794e-09,12,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000028289","Epha7",-2.33855151083347,0.00942527639059701,-3.7259578873702,0.0194317506017731,"Epha7","13841","Epha7",-8.10102291936321,1.51216127094446e-14,12,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000000861","Bcl11a",-2.33713084578803,1.14542982017578e-09,-2.70856811446482,0.003142679994071,"Bcl11a","14025","Bcl11a",-5.45938997518303,9.68397409989232e-11,38,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000022420","Dnal4",-2.33416927012975,0.00314671940377303,-2.84107223327696,0.0278287511390519,"Dnal4","54152","Dnal4",-8.73013698685607,1.4743131818593e-07,2,"Intron (ENSMUST00000069877.11/54152, intron 1 of 4)","Up in CMP and more open in CMP"
"ENSMUSG00000018169","Mfng",-2.33366848860812,0.00819059071110426,-3.25602546292501,0.0231813432778095,"Mfng","17305","Mfng",-7.5034477314957,2.89831980234772e-09,6,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000000881","Dlg3",-2.32078099865851,0.00189173982465749,-3.17094038645726,0.025539422603964,"Dlg3","53310","Dlg3",-7.21247416888003,4.11864438541558e-09,11,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000075033","Nxpe3",-2.31985997479275,4.92913828715299e-08,-2.57703924014869,0.0283065875182481,"Nxpe3","385658","Nxpe3",-5.87967211501539,6.60335128982376e-11,5,"Intron (ENSMUST00000099705.4/385658, intron 2 of 5)","Up in CMP and more open in CMP"
"ENSMUSG00000040732","Erg",-2.3194004288119,2.32779202202181e-12,-2.57699957155686,0.00127592558301815,"Erg","13876","Erg",-8.77494011432446,1.28006890013184e-09,16,"Intron (ENSMUST00000233881.1/13876, intron 2 of 10)","Up in CMP and more open in CMP"
"ENSMUSG00000002565","Scin",-2.31366922339331,6.98565689804847e-06,-2.48475026721871,0.0316150494265823,"Scin","20259","Scin",-8.08066318753987,1.97821434223453e-08,12,"Intron (ENSMUST00000078481.13/20259, intron 4 of 13)","Up in CMP and more open in CMP"
"ENSMUSG00000075269","Bex6",-2.30223046913949,0.000183813774768223,-2.65855458689652,0.0386336391422704,"Bex6","328660","Bex6",-3.8728096310647,2.9013034179283e-09,7,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000039985","Sinhcaf",-2.30147006163402,1.13155106334023e-23,-2.37113895590099,0.000809032028805425,"Sinhcaf","56306","Sinhcaf",-8.20624388695818,7.80063172555176e-08,4,"Promoter (2-3kb)","Up in CMP and more open in CMP"
"ENSMUSG00000047146","Tet1",-2.30114038248072,0.000115612055612771,-2.60285163161855,0.0154717941548418,"Tet1","52463","Tet1",-8.27049096307961,1.31944093125778e-09,14,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000029156","Sgcb",-2.29624654219128,0.0070011418523637,-2.95637456237422,0.0321285230536914,"Sgcb","24051","Sgcb",-10.4674778652963,2.95197022996847e-10,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000029504","Ddx51",-2.2935048838815,4.27394678870648e-05,-2.59730522791856,0.0277075540854985,"Ddx51","69663","Ddx51",-7.09971237687375,0.010300017674448,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000024177","Nme4",-2.2928604250412,4.00301576515416e-06,-2.50047167451286,0.023704152574363,"Nme4","56520","Nme4",-7.18431727100192,0.00211021273739669,2,"Exon (ENSMUST00000053575.4/ENSMUST00000053575.4, exon 1 of 1)","Up in CMP and more open in CMP"
"ENSMUSG00000022704","Qtrt2",-2.28938346639526,1.33518316409819e-06,-2.60606177915536,0.0186992899977155,"Qtrt2","106248","Qtrt2",-7.96928897763689,2.58371211840635e-07,2,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000074305","Peak1",-2.28920024383621,1.87795379575721e-05,-2.5178648868959,0.0138421637324032,"Peak1","244895","Peak1",-6.87182921704768,2.87129719229164e-07,6,"Exon (ENSMUST00000188142.6/244895, exon 4 of 4)","Up in CMP and more open in CMP"
"ENSMUSG00000031508","Ankrd10",-2.28660792010817,6.87731408573324e-13,-2.36129843393508,0.00415374178297032,"Ankrd10","102334","Ankrd10",-4.37559788667951,9.1993187632292e-05,2,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000074738","Fndc10",-2.28573525857744,0.0398494561543774,-4.17859616916083,0.0080350736112062,"Fndc10","230991","Fndc10",-7.35890007261966,3.97310296066174e-05,2,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000038372","Gmds",-2.28529542398472,0.000544860661098513,-2.78265073699537,0.0269981656236887,"Gmds","218138","Gmds",-6.42774078529544,1.80138655179724e-08,24,"Intron (ENSMUST00000041859.8/218138, intron 7 of 10)","Up in CMP and more open in CMP"
"ENSMUSG00000025153","Fasn",-2.28457721956245,8.70072292576658e-19,-2.37446806472437,0.00167640914713496,"Fasn","14104","Fasn",-8.09990222163535,6.4632388675812e-08,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000034903","Cobll1",-2.27649989983164,0.0118928588708743,-3.49118768734507,0.0228420540462052,"Cobll1","319876","Cobll1",-8.09425199488366,1.27869867618832e-09,28,"Intron (ENSMUST00000112429.8/319876, intron 11 of 13)","Up in CMP and more open in CMP"
"ENSMUSG00000039917","Rhbdd2",-2.26643573098097,0.00517427735901773,-3.38052087283914,0.0235797010507005,"Rhbdd2","215160","Rhbdd2",-7.08236230334138,1.33887508945042e-08,9,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000036356","Csgalnact1",-2.26536353225429,3.09277375179954e-05,-2.57377327705823,0.0418188001708823,"Csgalnact1","234356","Csgalnact1",-6.69153583556727,2.43550947146416e-08,15,"Intron (ENSMUST00000078350.12/234356, intron 4 of 9)","Up in CMP and more open in CMP"
"ENSMUSG00000000184","Ccnd2",-2.26355797879695,2.99757274763031e-18,-2.45352658430134,0.00103681548986538,"Ccnd2","12444","Ccnd2",-8.65597571388496,8.25599345039326e-12,11,"Intron (ENSMUST00000000188.11/12444, intron 3 of 4)","Up in CMP and more open in CMP"
"ENSMUSG00000019996","Map7",-2.26327943685705,4.16008327348874e-09,-2.37548706542682,0.00745217204945847,"Map7","17761","Map7",-5.88038258305346,4.74563555133652e-09,14,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000024511","Rab27b",-2.26119797394158,7.22766367674484e-05,-2.56644832106541,0.0242462950514394,"Rab27b","80718","Rab27b",-7.52677399397061,6.46544970233742e-09,14,"Intron (ENSMUST00000121693.7/80718, intron 4 of 6)","Up in CMP and more open in CMP"
"ENSMUSG00000022701","Ccdc191",-2.25862683094611,9.35756453968956e-07,-2.45385658006076,0.0250468798330291,"Ccdc191","212153","Ccdc191",-9.90851147047839,2.46484303562494e-09,1,"Intron (ENSMUST00000132859.7/212153, intron 13 of 16)","Up in CMP and more open in CMP"
"ENSMUSG00000054942","Miga1",-2.25334709946483,1.22227814810592e-11,-2.36560780063001,0.00757136522879142,"Miga1","215708","Miga1",-6.0296029079074,2.10291294405238e-09,3,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000054641","Mmrn1",-2.24829718917768,9.37122697790357e-06,-2.48876471786377,0.0313587710241599,"Mmrn1","70945","Mmrn1",-1.55155500602277,5.04957912313554e-09,10,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000003355","Fkbp11",-2.2465496359699,0.0179211231467441,-2.99902239503846,0.0238788589371972,"Fkbp11","66120","Fkbp11",-8.06624043213456,1.57934542187387e-07,3,"3' UTR","Up in CMP and more open in CMP"
"ENSMUSG00000028159","Dapp1",-2.24112505854328,4.3868062434784e-46,-2.32783459376827,0.000150929818922637,"Dapp1","26377","Dapp1",-2.2905255595049,5.74325816181482e-10,11,"Intron (ENSMUST00000029806.12/26377, intron 4 of 8)","Up in CMP and more open in CMP"
"ENSMUSG00000062353","Gm15772",-2.24000887385724,2.30904498699278e-08,-2.34059223852621,0.0141749265258059,"Gm15772","100034726","Gm15772",-3.54154423035319,2.73441161856014e-06,2,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000092060","Bend4",-2.23497319309233,8.1325682410135e-05,-2.5205776885774,0.0304794533413905,"Bend4","666938","Bend4",-8.90123120222223,1.90963412016192e-10,13,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000020601","Trib2",-2.2286064792775,1.75111129039718e-05,-2.39558599212963,0.027566818622091,"Trib2","217410","Trib2",-7.38661956654795,1.65330373026574e-19,38,"Promoter (2-3kb)","Up in CMP and more open in CMP"
"ENSMUSG00000021213","Akr1c13",-2.22418939261796,5.88293036224275e-05,-2.59265683681326,0.0316946962544182,"Akr1c13","27384","Akr1c13",-8.45086081822897,3.9852591218374e-09,4,"Promoter (2-3kb)","Up in CMP and more open in CMP"
"ENSMUSG00000027890","Gstm4",-2.22377947025366,0.00926863838437574,-2.78483151951689,0.0252066109816605,"Gstm4","14865","Gstm4",-2.25361756560963,6.61707352842551e-06,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000032966","Fkbp1a",-2.22169787252865,0.00186181236182031,-2.92288129915239,0.0276644475881949,"Fkbp1a","14225","Fkbp1a",-9.07915798351374,3.99215764615273e-09,8,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000039715","Dync2i2",-2.21547750865672,0.016941312975989,-3.47103210743562,0.0226795884817122,"Dync2i2","71820","Dync2i2",-4.6469141474715,0.000158183823972016,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000018341","Il12rb2",-2.21526376476405,0.0319927802724948,-4.51624208818919,0.0134856449851635,"Il12rb2","16162","Il12rb2",-7.48576763309203,4.0591754265554e-08,10,"Exon (ENSMUST00000117441.7/16162, exon 4 of 10)","Up in CMP and more open in CMP"
"ENSMUSG00000028799","Zfp362",-2.21519407265179,0.0131314157512304,-3.59564474889619,0.0393882201480009,"Zfp362","230761","Zfp362",-4.38396319503407,3.88928548910254e-06,6,"Exon (ENSMUST00000106072.8/230761, exon 8 of 9)","Up in CMP and more open in CMP"
"ENSMUSG00000021843","Ktn1",-2.21277704342757,3.11918175778357e-27,-2.29688695768308,0.000664683325218389,"Ktn1","16709","Ktn1",-8.10179183626191,7.92974119879464e-09,9,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000022864","D16Ertd472e",-2.20739685770227,4.16008327348874e-09,-2.38225780386649,0.0110715140954113,"D16Ertd472e","67102","D16Ertd472e",-8.28819957436038,7.66765206308876e-10,17,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000038604","Ripor1",-2.20551543822292,1.05518479464966e-05,-2.41455240879795,0.0471068106557002,"Ripor1","75687","Ripor1",-0.774188430428447,5.52708275648408e-10,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000039153","Runx2",-2.201228601832,3.633551290965e-08,-2.43809887018584,0.0268155992425989,"Runx2","12393","Runx2",-4.40342705809642,1.69856142152014e-11,36,"Intron (ENSMUST00000162816.7/12393, intron 5 of 5)","Up in CMP and more open in CMP"
"ENSMUSG00000040785","Ttc3",-2.19417517562208,1.85439399725002e-27,-2.25714953596019,0.000326118131966782,"Ttc3","22129","Ttc3",-6.53850157626648,4.68044814194801e-07,4,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000049300","Prmt6",-2.18791755244846,0.00090268585228815,-2.68277384271148,0.0334784189576189,"Prmt6","99890","Prmt6",-2.39497102651917,1.68667872901082e-12,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000022120","Obi1",-2.1873736747057,6.12268997416068e-11,-2.34762988363899,0.00805121079795715,"Obi1","72486","Obi1",-6.83501986646405,3.21968531429408e-08,7,"Intron (ENSMUST00000022716.3/72486, intron 1 of 5)","Up in CMP and more open in CMP"
"ENSMUSG00000024151","Msh2",-2.1838330201139,8.2323436273083e-23,-2.24779212393938,0.000645318205197885,"Msh2","17685","Msh2",-2.56251693275597,4.55196679668305e-07,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000026944","Abca2",-2.18167925952073,4.10040238222205e-22,-2.27536491122144,0.00126645614426271,"Abca2","11305","Abca2",-5.56093383749275,4.92505604849325e-10,2,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000057914","Cacnb2",-2.18151133625386,0.0303163493218062,-5.25142177637342,0.0251283658665042,"Cacnb2","12296","Cacnb2",-8.74362404581297,3.60679481644903e-10,18,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000034795","Ccdc122",-2.17248931604642,0.000326416134083041,-2.42184455169394,0.0400004458966097,"Ccdc122","108811","Ccdc122",-8.11475660870253,2.07440655821868e-05,1,"Intron (ENSMUST00000048208.9/108811, intron 3 of 5)","Up in CMP and more open in CMP"
"ENSMUSG00000076441","Ass1",-2.15930939985758,3.98532831566502e-06,-2.66289617528716,0.00552909593358082,"Ass1","11898","Ass1",-4.27439960565945,8.42428172115268e-11,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000074994","Qser1",-2.1568167664884,9.71642872080725e-10,-2.29225990561063,0.0171101934590014,"Qser1","99003","Qser1",-6.9835834591422,1.70026617043096e-08,6,"Intron (ENSMUST00000117237.1/99003, intron 1 of 11)","Up in CMP and more open in CMP"
"ENSMUSG00000025997","Ikzf2",-2.15677377022562,8.21492916805853e-19,-2.25207522742626,0.0018301166149028,"Ikzf2","22779","Ikzf2",-4.37672447245374,1.14271882919648e-09,31,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000030942","Thumpd1",-2.1565442856188,1.4309099158448e-21,-2.22680413729001,0.00094027062440305,"Thumpd1","233802","Thumpd1",-1.17038013585424,0.00106797889197634,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000028653","Trit1",-2.15062600054848,3.67938306922026e-06,-2.4405628491377,0.0351598300984941,"Trit1","66966","Trit1",-6.76239401511179,9.58718823900914e-10,7,"Promoter (2-3kb)","Up in CMP and more open in CMP"
"ENSMUSG00000045594","Glb1",-2.14790528724144,1.7665451091097e-06,-2.27679396500077,0.0239349215850588,"Glb1","12091","Glb1",-6.30110638134068,1.39240785596503e-07,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000043439","Epop",-2.14734934339637,0.045979555198476,-4.24960576906251,0.00702687293803703,"Epop","103551","Epop",-6.89931710146886,7.72276921508632e-09,4,"Exon (ENSMUST00000131687.1/69729, exon 4 of 4)","Up in CMP and more open in CMP"
"ENSMUSG00000033610","Pank1",-2.14721792525052,8.68393268178838e-06,-2.3500019080141,0.0303465189653943,"Pank1","75735","Pank1",-2.47973207528449,2.10516012565621e-09,4,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000015053","Gata2",-2.14691944227762,1.77234204808301e-09,-2.2744908984952,0.0114144038357728,"Gata2","14461","Gata2",-9.34483405428869,3.09336225751111e-10,4,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000071451","Psmg4",-2.13555283959834,7.55726374271717e-07,-2.2454070234652,0.0322005955391831,"Psmg4","69666","Psmg4",-7.47526279212621,1.39723898434698e-05,2,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000072964","Bhlhb9",-2.13340419540775,7.87659336550519e-06,-2.32051447845896,0.0208324943620844,"Bhlhb9","70237","Bhlhb9",-8.49555721369408,1.59402392664894e-09,4,"Intron (ENSMUST00000207433.1/70237, intron 1 of 10)","Up in CMP and more open in CMP"
"ENSMUSG00000045411","2410002F23Rik",-2.13159551912259,6.61993260974903e-16,-2.21971743257653,0.00256657200416889,"2410002F23Rik","668661","2410002F23Rik",-7.82188854874558,3.64966616703503e-05,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000048371","Pdp2",-2.13040944212115,0.000409850568893157,-2.50794656188183,0.0326806662303887,"Pdp2","382051","Pdp2",-1.88746015432314,1.98776685132275e-06,2,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000023067","Cdkn1a",-2.12854144417891,0.0299329577255939,-3.516507935412,0.0268834090983249,"Cdkn1a","12575","Cdkn1a",-0.695277308451855,4.85796168265221e-06,2,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000060227","Golm2",-2.12159714551163,7.50441931070937e-05,-2.54237042882891,0.0208888004316229,"Golm2","319996","Golm2",-8.6680895303684,2.78225907386641e-09,4,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000037211","Spry1",-2.12017975209833,0.0384008437566631,-4.35793858217579,0.0128720066824593,"Spry1","24063","Spry1",-8.20218319090469,3.09336225751111e-10,9,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000027692","Tnik",-2.11442056003499,2.35627098681475e-09,-2.2264129687087,0.00706418954029179,"Tnik","665113","Tnik",-8.51649057895476,2.08003202856328e-11,16,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000036863","Syde2",-2.11406134921066,4.20202269959849e-05,-2.51689313476152,0.0221687999357001,"Syde2","214804","Syde2",-8.25320898810658,3.73638963583473e-09,11,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000030691","Fchsd2",-2.11253410919578,0.000792448570533252,-2.50256082173807,0.030449292948657,"Fchsd2","207278","Fchsd2",-7.77301548639704,6.66929097581072e-09,10,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000047022","Mipol1",-2.11037814731482,0.000606387957476136,-2.44439481209783,0.0395856767140523,"Mipol1","73490","Mipol1",-4.38535046133158,5.63997463299846e-08,4,"Intron (ENSMUST00000139049.1/328099, intron 1 of 1)","Up in CMP and more open in CMP"
"ENSMUSG00000008206","Cers4",-2.11014171879299,0.000989683122560681,-2.62375549064135,0.0496036642328536,"Cers4","67260","Cers4",-8.7329280028518,7.95593858781005e-10,7,"Promoter (<=1kb)","Up in CMP and more open in CMP"
